순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","안철수의 생각","8934958715","9788934958710","03800","김영사","안철수 지음, 제정임 엮음","13,000","11,700","1,300","10%","650점","20120719","29467"
"2","사회과학","의자놀이","8958625252","9788958625254","03810","휴머니스트","공지영 지음","12,000","10,800","1,200","10%","600점","20120806","10653"
"3","사회과학","프로파간다","8995894571","9788995894576","03300","공존","에드워드 버네이스 지음, 강미경 옮김","15,000","13,500","1,500","10%","750점","20090720","11381"
"4","사회과학","이상호 기자 X파일","8962620464","9788962620467","03340","동아시아","이상호 지음","14,000","12,600","1,400","10%","700점","20120719","2833"
"5","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"6","사회과학","왜 마르크스가 옳았는가","8964450558","9788964450550","03300","길(도서출판)","테리 이글턴 지음, 황정아 옮김","17,000","15,300","1,700","10%","850점","20120910","1299"
"7","사회과학","고독을 잃어버린 시간","8972976792","9788972976790","03300","동녘","지그문트 바우만 지음, 조은평.강지은 옮김","16,000","14,400","1,600","10%","800점","20120813","2669"
"8","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"9","사회과학","왜 세계의 절반은 굶주리는가?","8990809177","9788990809179","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","9,800","8,820","980","10%","490점","20070312","40144"
"10","사회과학","생명관리정치의 탄생","8994769099","9788994769097","04100","난장","미셸 푸코 지음, 오트르망 옮김","29,000","26,100","2,900","10%","1,450점","20120903","2594"
"11","사회과학","이분법 사회를 넘어서","8963709086","9788963709086","03320","다산북스","송호근 지음","15,000","13,500","1,500","10%","750점","20120903","482"
"12","사회과학","구별짓기 -상","8955592043","9788955592047","03400","새물결","피에르 부르디외 지음, 최종철 옮김","30,000","27,000","3,000","10%","1,500점","20051205","4942"
"13","사회과학","우리교육 100문 100답","8963707768","9788963707761","03370","다산북스","이범 지음","16,000","14,400","1,600","10%","800점","20120815","1208"
"14","사회과학","왜 도덕인가?","8947527750","9788947527750","03330","한국경제신문","마이클 샌델 지음, 안진환.이수경 옮김","16,000","14,400","1,600","10%","800점","20101027","7375"
"15","사회과학","기시 노부스케와 박정희","8997735098","9788997735099","03910","책과함께","강상중.현무암 지음, 이목 옮김","17,000","15,300","1,700","10%","850점","20120920","1077"
"16","사회과학","문재인의 운명 (반양장)","8977771889","9788977771888","03810","가교(가교출판)","문재인 지음","16,000","14,400","1,600","10%","800점","20110615","13943"
"17","사회과학","오래된 미래","8961880845","9788961880848","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","12,000","10,800","1,200","10%","600점","20071115","10601"
