순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","안철수의 생각","8934958715","9788934958710","03800","김영사","안철수 지음, 제정임 엮음","13,000","11,700","1,300","10%","650점","20120719","29467"
"2","사회과학","의자놀이","8958625252","9788958625254","03810","휴머니스트","공지영 지음","12,000","10,800","1,200","10%","600점","20120806","10653"
"3","사회과학","이상호 기자 X파일","8962620464","9788962620467","03340","동아시아","이상호 지음","14,000","12,600","1,400","10%","700점","20120719","2833"
"4","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"5","사회과학","사람이 먼저다","8997838024","9788997838028","03340","퍼플카우콘텐츠그룹","문재인 지음","15,000","13,500","1,500","10%","750점","20120731","1582"
"6","사회과학","고독을 잃어버린 시간","8972976792","9788972976790","03300","동녘","지그문트 바우만 지음, 조은평.강지은 옮김","16,000","14,400","1,600","10%","800점","20120813","2669"
"7","사회과학","안철수의 생각 + 안철수의 힘 세트 - 전2권","6000566252","","03800","알라딘 이벤트","안철수.강준만 지음","28,000","26,600","1,400","5%","1,400점","20120719","684"
"8","사회과학","나는 99%다","8993642443","9788993642445","03300","비아북","박순찬 지음","13,000","11,700","1,300","10%","650점","20120817","626"
"9","사회과학","왜 세계의 절반은 굶주리는가?","8990809177","9788990809179","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","9,800","8,820","980","10%","490점","20070312","40144"
"10","사회과학","프로파간다","8995894571","9788995894576","03300","공존","에드워드 버네이스 지음, 강미경 옮김","15,000","13,500","1,500","10%","750점","20090720","11381"
"11","사회과학","고릴라는 핸드폰을 미워해","8993746060","9788993746068","03800","북센스","박경화 지음","12,000","10,800","1,200","10%","600점","20110715","18717"
"12","사회과학","안철수의 힘","8959062170","9788959062171","03300","인물과사상사","강준만 지음","15,000","13,500","1,500","10%","750점","20120722","838"
"13","사회과학","욕망해도 괜찮아","8936472151","9788936472153","03810","창비","김두식 지음","15,000","13,500","1,500","10%","150점","20120518","4305"
"14","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"15","사회과학","진보의 블랙박스를 열다","8975279197","9788975279195","03340","들녘","김인성.이병창.김영종 외 지음","16,000","14,400","1,600","10%","800점","20120809","473"
"16","사회과학","fta 한 스푼","8994340122","9788994340128","03300","레디앙","우석훈 지음","15,000","13,500","1,500","10%","750점","20120709","679"
"17","사회과학","벼랑에 선 사람들","899668757X","9788996687573","03300","오월의봄","제정임.단비뉴스취재팀 지음","15,000","13,500","1,500","10%","750점","20120403","2035"
"18","사회과학","기업은 누구의 것인가","8994682058","9788994682051","03300","꾸리에","김상봉 지음","15,000","13,500","1,500","10%","750점","20120319","1694"
