순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"2","사회과학","한국의 능력주의","K762734228","9791189143251","03330","이데아","박권일 지음","18,000","16,200","1,800","10%","900점","20210913","16394"
"3","사회과학","미쳐있고 괴상하며 오만하고 똑똑한 여자들","8962623870","9788962623871","03300","동아시아","하미나 지음","16,000","14,400","1,600","10%","800점","20210915","18638"
"4","사회과학","지속 불가능 자본주의","K982734343","9791191716030","03300","다다서재","사이토 고헤이 지음, 김영현 옮김","16,000","14,400","1,600","10%","800점","20211019","15393"
"5","사회과학","여성과 광기","K442734128","9791186602652","03300","위고","필리스 체슬러 지음, 임옥희 옮김","28,000","25,200","2,800","10%","1,400점","20210925","10890"
"6","사회과학","유한계급론","8989824567","9788989824565","03300","우물이있는집","소스타인 베블런 지음, 김성균 옮김","20,000","18,000","2,000","10%","1,000점","20120206","8202"
"7","사회과학","사람이 싫다","K202734125","9791188073801","03360","브레인스토어","손수호 지음","16,000","14,400","1,600","10%","800점","20211008","8011"
"8","사회과학","눈 떠보니 선진국","K542733010","9791157845286","03300","한빛비즈","박태웅 지음","16,500","14,850","1,650","10%","820점","20210801","28098"
"9","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"10","사회과학","제2의 성","8932440085","9788932440088","04160","을유문화사","시몬 드 보부아르 지음, 이정순 옮김","32,000","28,800","3,200","10%","1,600점","20210910","8127"
"11","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"12","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"13","사회과학","수학 잘하는 아이는 이렇게 공부합니다","K912738686","9791196848194","03370","블루무스","류승재 지음","16,800","15,120","1,680","10%","840점","20210312","46584"
"14","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"15","사회과학","군주론","K262733021","9791166817878","03160","현대지성","니콜로 마키아벨리 지음, 김운찬 옮김","7,700","6,930","770","10%","380점","20210726","18267"
"16","사회과학","지구를 위한다는 착각","8960518611","9788960518612","03330","부키","마이클 셸런버거 지음, 노정태 옮김","22,000","19,800","2,200","10%","1,100점","20210427","23911"
"17","사회과학","권력의 원리","K252734641","9791135469039","03300","로크미디어","줄리 바틸라나.티치아나 카시아로 지음, 최윤영 옮김","18,800","16,920","1,880","10%","940점","20211013","3189"
"18","사회과학","자본주의는 당연하지 않다","K112734746","9791197578007","03300","선순환","데이비드 하비 지음, 강윤혜 옮김","18,000","16,200","1,800","10%","900점","20211001","5189"
"19","사회과학","메르켈 리더십","K182734846","9791191903010","03340","모비딕북스","케이티 마튼 지음, 윤철희 옮김","26,000","23,400","2,600","10%","1,300점","20211008","5283"
"20","사회과학","이것이 우리가 원했던 나라인가","8950997614","9788950997618","03300","21세기북스","진중권 지음","17,000","15,300","1,700","10%","850점","20211006","1696"
"21","사회과학","헌법의 풍경","8991799671","9788991799677","03360","교양인","김두식 지음","14,000","12,600","1,400","10%","700점","20111220","7473"
"22","사회과학","우리에겐 절망할 권리가 없다","K462835869","9791167140111","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20211018","20174"
"23","사회과학","요즘 애들","8925579316","9788925579313","03300","알에이치코리아(RHK)","앤 헬렌 피터슨 지음, 박다솜 옮김","18,000","16,200","1,800","10%","900점","20211025","16538"
"24","사회과학","적을수록 풍요롭다","8936486799","9788936486792","03300","창비","제이슨 히켈 지음, 김현우.민정희 옮김","20,000","18,000","2,000","10%","1,000점","20210924","5190"
"25","사회과학","사이보그가 되다","K892737124","9791160947045","03300","사계절","김초엽.김원영 지음","17,800","16,020","1,780","10%","890점","20210115","28806"
"26","사회과학","달력으로 배우는 지구환경 수업","8968333343","9788968333347","03300","블랙피쉬","최원형 지음","15,000","13,500","1,500","10%","750점","20210913","13392"
"27","사회과학","메타버스 FOR 에듀테크","K072734585","9791186742723","","다빈치books","변문경 외 지음","25,000","22,500","2,500","10%","1,250점","20210909","8153"
"28","사회과학","6도의 멸종","8984074497","9788984074491","03450","세종(세종서적)","마크 라이너스 지음, 이한중 옮김","16,000","14,400","1,600","10%","800점","20140925","12011"
"29","사회과학","욕구들","K072731249","9791164051069","03840","북하우스","캐럴라인 냅 지음, 정지인 옮김","18,000","16,200","1,800","10%","900점","20210517","17648"
"30","사회과학","중간착취의 지옥도","896735939X","9788967359393","03300","글항아리","남보라.박주희.전혼잎 지음","15,000","13,500","1,500","10%","750점","20210812","7688"
"31","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"32","사회과학","조국의 시간","8935668664","9788935668663","03340","한길사","조국 지음","17,000","15,300","1,700","10%","850점","20210531","177672"
"33","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"34","사회과학","메타버스, 이미 시작된 미래","K112732025","9791188348862","13320","천그루숲","이임복 지음","16,000","14,400","1,600","10%","800점","20210620","10536"
"35","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"36","사회과학","개미는 왜 실패에도 불구하고 계속 투자하는가?","8937444674","9788937444678","03300","민음사","김수현 지음","16,000","14,400","1,600","10%","800점","20210903","2995"
"37","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"38","사회과학","리추얼의 종말","8934980281","9788934980285","03100","김영사","한병철 지음, 전대호 옮김","13,800","12,420","1,380","10%","690점","20211015","8085"
"39","사회과학","바른 마음","8901163675","9788901163673","03180","웅진지식하우스","조너선 하이트 지음, 왕수민 옮김","29,000","26,100","2,900","10%","1,450점","20140421","8493"
"40","사회과학","군중심리","K362734845","9791139700114","","현대지성","귀스타브 르 봉 지음, 강주헌 옮김","12,000","10,800","1,200","10%","600점","20211008","10559"
"41","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"42","사회과학","약속의 땅","8901251868","9788901251868","03300","웅진지식하우스","버락 H. 오바마 지음, 노승영 옮김","33,000","29,700","3,300","10%","1,650점","20210728","8810"
"43","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"44","사회과학","페미니즘 철학 입문","K472734630","9791190422888","03100","오월의봄","김은주 지음","22,000","19,800","2,200","10%","1,100점","20211008","5306"
"45","사회과학","셀피","8967359608","9788967359607","03300","글항아리","윌 스토 지음, 이현경 옮김","22,000","19,800","2,200","10%","1,100점","20210930","1943"
"46","사회과학","조선 사회주의자 열전","K972835860","9791187890300","03990","나무연필","박노자 지음","19,000","17,100","1,900","10%","950점","20211015","2383"
"47","사회과학","나이듦에 관하여","K712637694","9791135459146","03330","비잉(Being)","루이즈 애런슨 지음, 최가영 옮김","28,000","25,200","2,800","10%","1,400점","20200205","8281"
"48","사회과학","이름이 법이 될 때","8972970034","9788972970033","","동녘","정혜진 지음","15,000","13,500","1,500","10%","750점","20210903","4365"
"49","사회과학","있지만 없는 아이들","8936478737","9788936478735","03300","창비","은유 지음, 국가인권위원회 기획","15,000","13,500","1,500","10%","750점","20210618","14709"
"50","사회과학","중국 딜레마","K452733379","9791160406177","03300","한겨레출판","박민희 지음","15,000","13,500","1,500","10%","750점","20210625","3298"
"51","사회과학","능력주의와 페미니즘","8997186833","9788997186839","94100","사월의책","파트리크 자흐베 외 지음, 연구모임 사회 비판과 대안 외 옮김","18,000","16,200","1,800","10%","900점","20210910","2679"
"52","사회과학","그림책으로 배우는 삶과 죽음","8969151095","9788969151094","03370","(주)학교도서관저널","임경희 지음","17,000","15,300","1,700","10%","850점","20210817","5906"
"53","사회과학","혼돈의 시대 리더의 탄생","K682638681","9791135459757","","커넥팅(Connecting)","도리스 키언스 굿윈 지음, 강주헌 옮김","26,800","24,120","2,680","10%","1,340점","20200304","14671"
"54","사회과학","생명 가격표","8937419319","9788937419317","03300","민음사","하워드 스티븐 프리드먼 지음, 연아람 옮김","18,500","16,650","1,850","10%","920점","20210730","4862"
"55","사회과학","죽는 게 참 어렵습니다","8994973656","9788994973654","02300","시사IN북","김영화 외 지음","13,000","11,700","1,300","10%","650점","20211009","2387"
"56","사회과학","코로나, 기후, 오래된 비상사태","K822734319","9791196830199","03300","마농지","안드레아스 말름 지음, 우석영.장석준 옮김","17,000","15,300","1,700","10%","850점","20210910","2801"
"57","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"58","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"59","사회과학","커리어 그리고 가정","K082734444","9791190955423","93320","생각의힘","클라우디아 골딘 지음, 김승진 옮김","22,000","19,800","2,200","10%","1,100점","20211025","3813"
"60","사회과학","기계, 권력, 사회","8997186825","9788997186822","93330","사월의책","박승일 지음","22,000","19,800","2,200","10%","1,100점","20210810","3075"
"61","사회과학","열린책들 편집 매뉴얼 2021","8932920818","9788932920818","03010","열린책들","열린책들 편집부 지음","7,800","7,020","780","10%","390점","20210220","7760"
"62","사회과학","어스테크, 지구가 허락할 때까지","K152734017","9791167780041","03300
","가디언","이병한 지음","16,000","14,400","1,600","10%","800점","20210923","2149"
"63","사회과학","트러블과 함께하기","K622733125","9791196830182","93100","마농지","도나 해러웨이 지음, 최유미 옮김","23,000","20,700","2,300","10%","1,150점","20210725","5338"
"64","사회과학","유한계급론","8931011369","9788931011364","03300","문예출판사","소스타인 베블런 지음, 박홍규 옮김","15,000","13,500","1,500","10%","750점","20190220","2496"
"65","사회과학","언택트 공부 혁명","8901253003","9788901253008","03370","웅진지식하우스","호시 도모히로 지음, 정현옥 옮김","14,000","12,600","1,400","10%","700점","20210928","940"
"66","사회과학","세상을 움직이는 글쓰기","K802734235","9791157062447","03340","메디치미디어","이진수 지음","17,000","15,300","1,700","10%","850점","20211005","1424"
"67","사회과학","아이들을 놀게 하라","K172734216","9791135468391","03590","로크미디어","파시 살베리.윌리엄 도일 지음, 김정은 옮김","23,000","20,700","2,300","10%","1,150점","20210915","2047"
"68","사회과학","나의 무섭고 애처로운 환자들","K082733296","9791197510601","03180","아몬드","차승민 지음","17,000","15,300","1,700","10%","850점","20210715","6654"
"69","사회과학","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","33407"
"70","사회과학","같이 읽자, 교육법!","K062734440","9791164251049","03370","에듀니티","정성식 지음","25,000","22,500","2,500","10%","1,250점","20211027","3631"
"71","사회과학","글록","8950996995","9788950996994","03940","레드리버","폴 배럿 지음, 오세영 옮김, 강준환 감수","19,800","17,820","1,980","10%","990점","20210923","2082"
"72","사회과학","나는 오늘 나에게 ADHD라는 이름을 주었다","K392732321","9791160806595","03180","휴머니스트","신지수 지음","16,000","14,400","1,600","10%","800점","20210621","8156"
"73","사회과학","스님, 왜 통일을 해야 하나요","K782534584","9791187297154","03340","정토출판","법륜 지음","12,000","10,800","1,200","10%","600점","20181015","1670"
"74","사회과학","21세기를 위한 21가지 제언","8934982977","9788934982975","03900","김영사","유발 하라리 지음, 전병근 옮김","22,000","19,800","2,200","10%","1,100점","20180903","26407"
"75","사회과학","죽기는 싫으면서 천국엔 가고 싶은","8964373847","9788964373842","03190","후마니타스","에이미 거트먼.조너선 D. 모레노 지음, 박종주 옮김","22,000","19,800","2,200","10%","1,100점","20210927","1218"
"76","사회과학","올바름이라는 착각","K802732228","9791191043266","03300","데이포미","유튜브 읽어주는 남자 지음","16,500","14,850","1,650","10%","820점","20210610","7665"
"77","사회과학","시간과 물에 대하여","K212736872","9791164050819","03330","북하우스","안드리 스나이어 마그나손 지음, 노승영 옮김","17,000","15,300","1,700","10%","850점","20201207","11902"
"78","사회과학","영유아 몬테소리 육아대백과","K552636514","9791189719791","13590","키출판사","시모네 데이비스 지음, 조은경 옮김, 히요코 이마이 일러스트","16,000","14,400","1,600","10%","800점","20191217","10643"
"79","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"80","사회과학","아이폰을 위해 죽다","K712734634","9791186036662","03330","나름북스","제니 챈.마크 셀던.푼 응아이 지음, 정규식 외 옮김","18,000","16,200","1,800","10%","900점","20211023","1798"
"81","사회과학","최배근 대한민국 대전환 100년의 조건","K362738180","9791197205323","03320","월요일의꿈","최배근 지음","16,000","14,400","1,600","10%","800점","20210215","9157"
"82","사회과학","부동산, 누구에게나 공평한 불행","K972734132","9791157068661","03300","메디치미디어","마강래 지음","17,000","15,300","1,700","10%","850점","20211001","2196"
"83","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"84","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"85","사회과학","진보와 빈곤","8937604477","9788937604478","93320","비봉출판사","헨리 죠지 지음, 김윤상 옮김","25,000","22,500","2,500","10%","1,250점","20160715","8997"
"86","사회과학","정치란 무엇인가?","K552734839","9791197103575","","에이치(H)프레스","함재봉 지음","20,000","18,000","2,000","10%","1,000점","20210926","1765"
"87","사회과학","어느 대학 출신이세요?","K332734689","9791190422840","03300","오월의봄","제정임.곽영신 엮음","16,000","14,400","1,600","10%","800점","20210830","2178"
"88","사회과학","우리는 결국 지구를 위한 답을 찾을 것이다","8968333211","9788968333217","03300","블랙피쉬","김백민 지음","16,800","15,120","1,680","10%","840점","20210617","4402"
"89","사회과학","새로운 100년","8997780298","9788997780297","03300","오마이북","법륜.오연호 지음","16,800","15,120","1,680","10%","840점","20181120","1641"
"90","사회과학","학교로 간 사회복지사","K992531172","9791161050997","03330","공동체","박경현.임경선 지음","12,000","10,800","1,200","10%","120점","20170525","1734"
"91","사회과학","어떻게 공부할 것인가","8937834863","9788937834868","03370","와이즈베리","헨리 뢰디거 외 지음, 김아영 옮김","14,000","12,600","1,400","10%","700점","20141205","13817"
"92","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"93","사회과학","불쉿 잡","8937444828","9788937444821","03300","민음사","데이비드 그레이버 지음, 김병화 옮김","22,000","19,800","2,200","10%","1,100점","20210820","4041"
"94","사회과학","한국인의 법과 생활","8996100757","9788996100751","13360","법무부","법무부 지음","20,000","20,000","0","0%","600점","20210801","8605"
"95","사회과학","돌봄 선언","K512731044","9791189722395","03300","니케북스","더 케어 컬렉티브 지음, 정소영 옮김","13,800","12,420","1,380","10%","690점","20210525","8897"
"96","사회과학","한 권으로 끝내는 셀프 소송의 기술","K992636226","9791187799122","13320","지혜로","송희창.이시훈 지음","55,000","49,500","5,500","10%","2,750점","20200106","9277"
"97","사회과학","여성노동자, 반짝이다","K942734137","9791186036655","03330","나름북스","전국금속노동조합 지음","16,000","14,400","1,600","10%","800점","20211015","8187"
"98","사회과학","이반 일리치 강의","K102734548","9791190351959","03100","북튜브","이희경 지음","10,000","9,000","1,000","10%","500점","20211015","2813"
"99","사회과학","디자인 씽킹 퍼실리테이션 대백과","K382734507","9791188314898","93320","유엑스리뷰","멜리사 알다나.뱅상 드로메르.요안 레메니 지음, 허린 옮김","32,000","28,800","3,200","10%","1,600점","20210909","2483"
"100","사회과학","혼자서도 잘하는 반려가전 팝니다","K692734914","9791160807097","03810","휴머니스트","안진영 지음","15,000","13,500","1,500","10%","750점","20210920","928"
"101","사회과학","베이비 몬테소리 육아대백과","K142733287","9791165260859","13590","키출판사","시모네 데이비스.주니파 우조다이크 지음, 조은경 옮김, 정이비 감수","17,000","15,300","1,700","10%","850점","20210709","3471"
