순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","장면들","8936478907","9788936478902","03300","창비","손석희 지음","18,500","16,650","1,850","10%","920점","20211112","40661"
"2","사회과학","인간으로 사는 일은 하나의 문제입니다","K942835997","9791167740175","03300","어크로스","김영민 지음","16,800","15,120","1,680","10%","840점","20211110","24242"
"3","사회과학","요즘 애들","8925579316","9788925579313","03300","알에이치코리아(RHK)","앤 헬렌 피터슨 지음, 박다솜 옮김","18,000","16,200","1,800","10%","900점","20211025","16538"
"4","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"5","사회과학","2022년 대통령 문재인 탁상 달력","K612835384","8809529012349","1","더휴먼","더휴먼 편집부 지음","9,800","8,820","980","10%","450점","20211122","10400"
"6","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"7","사회과학","지속 불가능 자본주의","K982734343","9791191716030","03300","다다서재","사이토 고헤이 지음, 김영현 옮김","16,000","14,400","1,600","10%","800점","20211019","15393"
"8","사회과학","우리에겐 절망할 권리가 없다","K462835869","9791167140111","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20211018","20174"
"9","사회과학","질문 빈곤 사회","K962835370","9791164711543","03330","행성B(행성비)","강남순 지음","18,000","16,200","1,800","10%","900점","20211029","6589"
"10","사회과학","미쳐있고 괴상하며 오만하고 똑똑한 여자들","8962623870","9788962623871","03300","동아시아","하미나 지음","16,000","14,400","1,600","10%","800점","20210915","18638"
"11","사회과학","글 쓰는 딸들","8936478877","9788936478872","03860","창비","소피 카르캥 지음, 임미경 옮김","16,000","14,400","1,600","10%","800점","20211105","5887"
"12","사회과학","친애하는 나의 민원인","K372733095","9791160406191","03300","한겨레출판","정명원 지음","15,000","13,500","1,500","10%","750점","20210709","7716"
"13","사회과학","한낮의 어둠","K622835379","9791160406740","03330","한겨레출판","율리아 에브너 지음, 김하현 옮김","17,000","15,300","1,700","10%","850점","20211029","5127"
"14","사회과학","노동에 대해 말하지 않는 것들","K432835576","9791192085005","03300","서해문집","전혜원 지음","15,000","13,500","1,500","10%","750점","20211111","7583"
"15","사회과학","대한민국 교육트렌드 2022","K752835701","9791164251056","03370","에듀니티","교육트렌드2022 집필팀 지음","28,000","25,200","2,800","10%","1,400점","20211122","10846"
"16","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"17","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"18","사회과학","리추얼의 종말","8934980281","9788934980285","03100","김영사","한병철 지음, 전대호 옮김","13,800","12,420","1,380","10%","690점","20211015","8085"
"19","사회과학","수학 잘하는 아이는 이렇게 공부합니다","K912738686","9791196848194","03370","블루무스","류승재 지음","16,800","15,120","1,680","10%","840점","20210312","46584"
"20","사회과학","한국의 능력주의","K762734228","9791189143251","03330","이데아","박권일 지음","18,000","16,200","1,800","10%","900점","20210913","16394"
