순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","1219 끝이 시작이다","8955616902","9788955616903","03810","바다출판사","문재인 지음","15,000","13,500","1,500","10%","750점","20131210","3221"
"2","사회과학","왜 가난한 사람들은 부자를 위해 투표하는가","8990809436","9788990809438","03340","갈라파고스","토마스 프랭크 지음, 김병순 옮김","16,000","14,400","1,600","10%","800점","20120525","5136"
"3","사회과학","왜 세계의 절반은 굶주리는가?","8990809177","9788990809179","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","9,800","8,820","980","10%","490점","20070312","40144"
"4","사회과학","우리는 차별에 찬성합니다","8957692231","9788957692233","03330","개마고원","오찬호 지음","14,000","12,600","1,400","10%","700점","20131206","6700"
"5","사회과학","만델라 자서전","8974430754","9788974430757","03840","두레","넬슨 만델라 지음, 김대중 옮김","29,800","26,820","2,980","10%","1,490점","20060325","1155"
"6","사회과학","노무현 김정일의 246분","8971995742","9788971995747","03340","돌베개","유시민 지음","13,000","11,700","1,300","10%","650점","20131021","2153"
"7","사회과학","보수는 어떻게 지배하는가","8901114992","9788901114996","03340","웅진지식하우스","앨버트 O. 허시먼 지음, 이근영 옮김","11,000","9,900","1,100","10%","550점","20101122","4322"
"8","사회과학","소년의 심리학","1195095414","9791195095414","13590","위고","마이클 거리언 지음, 안진희 옮김","15,000","13,500","1,500","10%","750점","20131018","3500"
"9","사회과학","교실 속 갈등 상황 100문 101답","8980406371","9788980406371","13370","우리교육","우리교육 편집부 엮음","7,000","6,300","700","10%","350점","20080303","13791"
"10","사회과학","감정 독재","8959062464","9788959062461","03300","인물과사상사","강준만 지음","15,000","13,500","1,500","10%","750점","20131220","1752"
"11","사회과학","오래된 미래","8961880845","9788961880848","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","12,000","10,800","1,200","10%","600점","20071115","10601"
"12","사회과학","애완의 시대","8954622925","9788954622929","03300","문학동네","이승욱.김은산 지음","14,000","13,300","700","5%","420점","20131122","820"
"13","사회과학","인문학으로 광고하다","899252563X","9788992525633","03100","알마","박웅현, 강창래 지음","17,500","15,750","1,750","10%","870점","20090827","7408"
"14","사회과학","교사도 학교가 두렵다","8998439042","9788998439040","93370","따비","엄기호 지음","15,000","13,500","1,500","10%","750점","20130920","5529"
"15","사회과학","자연은 왜 이런 선택을 했을까","8996537144","9788996537144","03400","이랑","요제프 H. 라이히홀프 지음, 박병화 옮김","15,000","13,500","1,500","10%","750점","20120130","1282"
"16","사회과학","바람 없는 천지에 꽃이 피겠나","8994973168","9788994973166","03300","시사IN북","문영심 지음","15,000","13,500","1,500","10%","750점","20131023","2057"
"17","사회과학","노무현 평전","8993854432","9788993854435","03990","책으로보는세상(책보세)","김삼웅 지음","23,000","20,700","2,300","10%","1,150점","20120514","838"
"18","사회과학","칼 마르크스 - 그의 생애와 시대","896637025X","9788966370252","13840","미다스북스","이사야 벌린 지음, 안규남 옮김","13,800","12,420","1,380","10%","690점","20120323","4838"
"19","사회과학","리더의 조건","8956056986","9788956056982","03810","북하우스","박상욱 외 지음, SBS 스페셜 제작팀 엮음","15,000","13,500","1,500","10%","750점","20131120","721"
"20","사회과학","아이는 어떻게 성공하는가?","8992309716","9788992309714","13590","베가북스","폴 터프 지음, 권기대 옮김, 손석한 감수","16,000","14,400","1,600","10%","800점","20131120","639"
"21","사회과학","성장의 한계","8990809428","9788990809421","03300","갈라파고스","도넬라 H. 메도즈.데니스 L.메도즈.요르겐 랜더스 지음, 김병순 옮김","23,000","20,700","2,300","10%","1,150점","20120110","766"
"22","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"23","사회과학","나 자신과의 대화","8925546574","9788925546575","03840","알에이치코리아(RHK)","넬슨 만델라 지음, 윤길순 옮김","25,000","22,500","2,500","10%","1,250점","20130107","527"
"24","사회과학","운명이다 (반양장)","8971993871","9788971993873","03810","돌베개","노무현 지음, 유시민 정리, 사람사는세상 노무현재단 엮음","15,000","13,500","1,500","10%","750점","20100426","12381"
"25","사회과학","불평등의 대가","8932916209","9788932916200","03320","열린책들","조지프 스티글리츠 지음, 이순희 옮김","25,000","22,500","2,500","10%","1,250점","20130530","4524"
"26","사회과학","한국 탈핵","8997090208","9788997090204","03300","한티재","김익중 지음","15,000","13,500","1,500","10%","750점","20131104","2163"
"27","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"28","사회과학","폭력이란 무엇인가","899617288X","9788996172888","03100","난장이","슬라보예 지젝 지음, 이현우.김희진.정일권 옮김","15,000","13,500","1,500","10%","750점","20110110","5837"
"29","사회과학","노무현입니다","8955616384","9788955616385","03800","바다출판사","정철 글, 장철영 사진","15,000","13,500","1,500","10%","750점","20120501","1767"
"30","사회과학","역사를 기억하라","899788929X","9788997889297","03900","오월의봄","하워드 진 지음, 앤서니 아노브 엮음, 윤태준 옮김","17,000","15,300","1,700","10%","850점","20131125","358"
"31","사회과학","이것은 일기가 아니다","895707788X","9788957077887","03300","자음과모음(이룸)","지그문트 바우만 지음, 이택광 외 옮김","17,000","15,300","1,700","10%","850점","20131125","458"
"32","사회과학","왜 도덕인가?","8947527750","9788947527750","03330","한국경제신문","마이클 샌델 지음, 안진환.이수경 옮김","16,000","14,400","1,600","10%","800점","20101027","7375"
"33","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"34","사회과학","육식의 종말","8952717570","9788952717573","03840","시공사","제레미 리프킨 지음, 신현승 옮김","13,000","11,700","1,300","10%","650점","20020118","11596"
"35","사회과학","헬렌 켈러 - A Life","8966370268","9788966370269","13840","미다스북스","도로시 허먼 지음, 이수영 옮김","13,800","12,420","1,380","10%","690점","20120403","1580"
"36","사회과학","혼자 산다는 것에 대하여","8997186345","9788997186341","03300","사월의책","노명우 지음","15,000","13,500","1,500","10%","750점","20131001","3034"
"37","사회과학","자살론","8954622917","9788954622912","03300","문학동네","천정환 지음","16,000","15,200","800","5%","480점","20131118","692"
"38","사회과학","BBK의 배신","8996954616","9788996954613","03320","비비케이북스","김경준 지음","15,000","13,500","1,500","10%","750점","20121008","648"
"39","사회과학","기적의 글쓰기 교실","8966370489","9788966370481","13020","미다스북스","이인환 지음","11,500","10,350","1,150","10%","570점","20130715","454"
"40","사회과학","학교의 고백","8956057036","9788956057033","14590","북하우스","EBS 학교의 고백 제작팀 지음","14,800","13,320","1,480","10%","740점","20131202","323"
"41","사회과학","맨얼굴의 예수","8972977012","9788972977018","03300","동녘","김용민 지음","13,000","11,700","1,300","10%","650점","20131120","295"
"42","사회과학","사회주의","8970138579","9788970138572","04300","책세상","장석준 지음","9,500","8,550","950","10%","470점","20131130","901"
"43","사회과학","우리는 희망을 변론한다","8960513601","9788960513600","03300","부키","공익인권법재단 공감 지음","14,000","12,600","1,400","10%","700점","20131213","741"
"44","사회과학","시민의 탄생","8937488639","9788937488634","93330","민음사","송호근 지음","30,000","27,000","3,000","10%","1,500점","20131122","380"
"45","사회과학","돈의 철학","8964450760","9788964450765","93300","길(도서출판)","게오르그 짐멜 지음, 김덕영 옮김","55,000","49,500","5,500","10%","2,750점","20131025","1855"
"46","사회과학","지식 e - 시즌 1","8956051798","9788956051796","03810","북하우스","EBS 지식채널ⓔ 엮음","12,800","11,520","1,280","10%","640점","20070409","18935"
"47","사회과학","기적을 이룬 나라 기쁨을 잃은 나라","8954622100","9788954622103","03840","문학동네","다니엘 튜더 지음, 노정태 옮김","17,000","16,150","850","5%","510점","20130731","1884"
"48","사회과학","군주론","8972914444","9788972914440","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","8,000","7,200","800","10%","400점","20080520","5900"
"49","사회과학","플루토크라트","8932916268","9788932916262","03320","열린책들","크리스티아 프릴랜드 지음, 박세연 옮김","20,000","18,000","2,000","10%","1,000점","20131010","907"
"50","사회과학","아파트 게임","8958626569","9788958626565","03300","휴머니스트","박해천 지음","18,000","16,200","1,800","10%","900점","20130916","1491"
"51","사회과학","왜 우리는 불평등을 감수하는가?","8972976954","9788972976950","03300","동녘","지그문트 바우만 지음, 안규남 옮김","12,000","10,800","1,200","10%","600점","20130830","1846"
"52","사회과학","교사, 수업에서 나를 만나다","8991617050","9788991617056","03370","좋은교사","김태현 지음","15,000","13,500","1,500","10%","750점","20120805","11901"
"53","사회과학","팔레스타인","8989501059","9788989501053","03650","글논그림밭","조 사코 지음, 함규진 옮김","12,500","11,250","1,250","10%","620점","20020916","6494"
"54","사회과학","누가 그들의 편에 설 것인가","8996922242","9788996922247","03800","남해의봄날","곽은경.백창화 지음","15,000","13,500","1,500","10%","750점","20131017","636"
"55","사회과학","유동하는 공포","8901092123","9788901092126","03100","산책자","지그문트 바우만 지음, 함규진 옮김","14,000","12,600","1,400","10%","700점","20090130","962"
"56","사회과학","공범들의 도시","8934964561","9788934964568","03300","김영사","표창원.지승호 지음","14,000","12,600","1,400","10%","700점","20131004","1223"
