순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","한번도 경험해보지 못한 나라","K472632709","9791190413152","03300","천년의상상","강양구 외 지음","17,800","16,020","1,780","10%","890점","20200825","14367"
"2","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"3","사회과학","타인에 대한 연민","8925589818","9788925589817","03100","알에이치코리아(RHK)","마사 C. 누스바움 지음, 임현경 옮김","16,800","15,120","1,680","10%","840점","20200915","12874"
"4","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"5","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"6","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"7","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"8","사회과학","검찰개혁과 촛불시민","8997780409","9788997780402","03300","오마이북","조국백서추진위원회 지음","25,000","22,500","2,500","10%","1,250점","20200805","5324"
"9","사회과학","우리가 우리를 우리라고 부를 때 : N번방 추적기와 우리의 이야기","K862633809","9791190582353","03300","이봄","추적단 불꽃 지음","17,000","15,300","1,700","10%","850점","20200923","21013"
"10","사회과학","레이건 일레븐","K082632476","9791196612481","03340","열아홉","폴 켄고르 지음, 조평세 옮김","16,000","14,400","1,600","10%","800점","20200822","2302"
"11","사회과학","2050 거주불능 지구","K052638443","9791155401651","03300","추수밭(청림출판)","데이비드 월러스 웰즈 지음, 김재경 옮김","19,800","17,820","1,980","10%","990점","20200422","14253"
"12","사회과학","미안함에 대하여","K522632823","9791160404197","03300","한겨레출판","홍세화 지음","15,000","13,500","1,500","10%","750점","20200828","2334"
"13","사회과학","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","33407"
"14","사회과학","언어의 뇌과학","K012631354","9791190994156","03400","현대지성","알베르트 코스타 지음, 김유경 옮김","15,000","13,500","1,500","10%","750점","20200814","4614"
"15","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"16","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"17","사회과학","민족","K652632592","9791190277686","03300","교유서가","아자 가트 외 지음, 유나영 옮김","32,000","28,800","3,200","10%","1,600점","20200821","1796"
"18","사회과학","사람에 대한 예의","K452639540","9791190030519","03300","어크로스","권석천 지음","15,000","13,500","1,500","10%","750점","20200605","8022"
