순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"2","사회과학","타인의 해석","8934985747","9788934985747","03190","김영사","말콤 글래드웰 지음, 유강은 옮김, 김경일 감수","18,500","16,650","1,850","10%","920점","20200320","12119"
"3","사회과학","이수정 이다혜의 범죄 영화 프로파일","8937491303","9788937491306","03330","민음사","이수정 외 지음","18,000","16,200","1,800","10%","900점","20200331","8510"
"4","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"5","사회과학","유튜브는 책을 집어삼킬 것인가","8998439794","9788998439798","03370","따비","김성우.엄기호 지음","16,000","14,400","1,600","10%","800점","20200420","10020"
"6","사회과학","신친일파","K272638425","9791190494854","03340","봄이아트북스","호사카 유지 지음","18,000","16,200","1,800","10%","900점","20200327","2407"
"7","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"8","사회과학","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","33407"
"9","사회과학","결 : 거칢에 대하여","K792638381","9791160403657","03300","한겨레출판","홍세화 지음","15,000","13,500","1,500","10%","750점","20200227","3281"
"10","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"11","사회과학","쇼핑은 투표보다 중요하다","8959065633","9788959065639","03300","인물과사상사","강준만 지음","15,000","13,500","1,500","10%","750점","20200414","556"
"12","사회과학","쓰고 싸우고 살아남다","8937491230","9788937491238","03800","민음사","장영은 지음","15,000","13,500","1,500","10%","750점","20200308","3279"
"13","사회과학","김지은입니다","K812638583","9791189623036","03300","봄알람","김지은 지음","17,000","15,300","1,700","10%","850점","20200305","9885"
"14","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"15","사회과학","나는 옐로에 화이트에 약간 블루","K852638027","9791196820015","03300","다다서재","브래디 미카코 지음, 김영현 옮김","14,000","12,600","1,400","10%","700점","20200320","5725"
"16","사회과학","임계장 이야기","8964373499","9788964373491","04300","후마니타스","조정진 지음","15,000","13,500","1,500","10%","750점","20200330","6507"
"17","사회과학","쉼 없이 걸어 촛불을 만났다","8950986876","9788950986872","03340","21세기북스","최민희 지음, 김유진 인터뷰어","18,000","16,200","1,800","10%","900점","20200311","1486"
"18","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"19","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"20","사회과학","혼돈의 시대 리더의 탄생","K682638681","9791135459757","","커넥팅(Connecting)","도리스 키언스 굿윈 지음, 강주헌 옮김","26,800","24,120","2,680","10%","1,340점","20200304","14671"
"21","사회과학","초예측, 부의 미래","8901241811","9788901241814","03320","웅진지식하우스","유발 하라리 외 지음, 신희원 옮김","15,000","13,500","1,500","10%","750점","20200420","3717"
"22","사회과학","2050 거주불능 지구","K052638443","9791155401651","03300","추수밭(청림출판)","데이비드 월러스 웰즈 지음, 김재경 옮김","19,800","17,820","1,980","10%","990점","20200422","14253"
"23","사회과학","엄마의 20년","K482636601","9791190382076","13370","수오서재","오소희 지음","14,800","13,320","1,480","10%","740점","20191205","5995"
"24","사회과학","망명과 자긍심","8965642493","9788965642497","03300","현실문화","일라이 클레어 지음, 전혜은.제이 옮김","16,000","14,400","1,600","10%","800점","20200401","5613"
"25","사회과학","가난 사파리","8971993103","9788971993101","03300","돌베개","대런 맥가비 지음, 김영선 옮김","16,500","14,850","1,650","10%","820점","20200409","1551"
"26","사회과학","원본 없는 판타지","8964373480","9788964373484","03300","후마니타스","오혜진 외 지음, 오혜진 기획","25,000","22,500","2,500","10%","1,250점","20200406","2213"
"27","사회과학","외롭지 않을 권리","8994973613","9788994973616","03330","시사IN북","황두영 지음","16,000","14,400","1,600","10%","800점","20200312","2249"
"28","사회과학","지성사란 무엇인가?","K642638340","9791190422277","03900","오월의봄","리처드 왓모어 지음, 이우창 옮김","19,000","17,100","1,900","10%","950점","20200407","1291"
"29","사회과학","어셈블리","K492638932","9791189333225","03300","알렙","안토니오 네그리.마이클 하트 지음, 이승준.정유진 옮김","28,000","25,200","2,800","10%","1,400점","20200401","840"
"30","사회과학","정치적 부족주의","8960517801","9788960517806","03340","부키","에이미 추아 지음, 김승진 옮김","20,000","18,000","2,000","10%","1,000점","20200416","2645"
"31","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"32","사회과학","피리 부는 여자들","K342639485","9791197004728","03330","BOSHU","권사랑.서한나.이민경 지음","14,800","13,320","1,480","10%","740점","20200413","2946"
"33","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"34","사회과학","코로나19 자본주의의 모순이 낳은 재난","8979661800","9788979661804","03300","책갈피","마이크 데이비스 외 지음","12,000","10,800","1,200","10%","600점","20200331","685"
"35","사회과학","다소 곤란한 감정","K592637315","9791189336226","03330","프시케의숲","김신식 지음","15,000","13,500","1,500","10%","750점","20200301","1572"
"36","사회과학","초판본 군주론 (양장)","K992636880","9791164451319","03340","더스토리","니콜로 마키아벨리 지음, 이시연 옮김","9,800","8,820","980","10%","490점","20191031","10718"
"37","사회과학","중일전쟁","8967357516","9788967357511","03910","글항아리","래너 미터 지음, 기세찬.권성욱 옮김","25,000","22,500","2,500","10%","1,250점","20200326","1528"
"38","사회과학","상상하는 수업 구글클래스룸","K672636617","9791185057811","03370","기역(ㄱ)","윤지영 지음","17,000","15,300","1,700","10%","850점","20191225","701"
"39","사회과학","열린책들 편집 매뉴얼 2020","8932920036","9788932920030","03010","열린책들","열린책들 편집부 지음","7,800","7,020","780","10%","390점","20200130","2906"
"40","사회과학","자유론","K222532053","9791187142447","","현대지성","존 스튜어트 밀 지음, 박문재 옮김","7,700","6,930","770","10%","380점","20180601","13129"
