순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","문재인의 운명 취임 1주년 기념 한정판 세트 - 전2권","K712532746","9791162922552","04300","북팔","문재인 지음","34,000","30,600","3,400","10%","1,700점","20180509","6563"
"2","사회과학","랩 걸","K852536383","9791159920967","03400","알마","호프 자렌 지음, 김희정 옮김","17,500","15,750","1,750","10%","870점","20170217","26244"
"3","사회과학","처음 읽는 여성 세계사","K322532314","9791160560435","03900","어크로스","케르스틴 뤼커.우테 댄셸 지음, 장혜경 옮김","17,800","16,020","1,780","10%","890점","20180321","2865"
"4","사회과학","며느라기","K422532308","9791196287801","07650","귤프레스","수신지 지음","20,000","18,000","2,000","10%","1,000점","20180122","10413"
"5","사회과학","개인주의자 선언","K042837764","9788954637756","03300","문학동네","문유석 지음","13,500","12,150","1,350","10%","670점","20150923","36577"
"6","사회과학","그리운 너에게","8964373057","9788964373057","03320","후마니타스","416 가족협의회.416 기억저장소 지음","16,000","14,400","1,600","10%","800점","20180409","702"
"7","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"8","사회과학","헝거 : 몸과 허기에 관한 고백","K892532914","9791188835027","03330","사이행성","록산 게이 지음, 노지양 옮김","15,800","14,220","1,580","10%","790점","20180308","5495"
"9","사회과학","우리에겐 언어가 필요하다","K022535399","9791195857906","03300","봄알람","이민경 지음","12,000","10,800","1,200","10%","600점","20160802","23264"
"10","사회과학","검사내전","8960516171","9788960516175","03300","부키","김웅 지음","15,000","13,500","1,500","10%","750점","20180119","10949"
"11","사회과학","피해와 가해의 페미니즘","K652532126","9791187064220","04330","교양인","권김현영 외 지음, 권김현영 엮음","13,000","11,700","1,300","10%","650점","20180322","2867"
"12","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"13","사회과학","나는 행복한 불량품입니다","897483927X","9788974839277","03300","서해문집","임승수 지음","13,800","12,420","1,380","10%","690점","20180420","1398"
"14","사회과학","한국 재벌 흑역사 - 상","K462532605","9791185253503","04900","민중의소리","이완배 지음","15,000","13,500","1,500","10%","750점","20180312","2783"
"15","사회과학","권력과 교회","8936486241","9788936486242","03300","창비","김진호 외 지음","16,000","14,400","1,600","10%","800점","20180330","985"
"16","사회과학","출판하는 마음","K902532320","9791188343065","03300","제철소","은유 지음","16,000","14,400","1,600","10%","800점","20180329","1837"
"17","사회과학","한국 재벌 흑역사 - 하","K412532605","9791185253497","04900","민중의소리","이완배 지음","15,000","13,500","1,500","10%","750점","20180312","2647"
