순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"2","사회과학","사이보그가 되다","K892737124","9791160947045","03300","사계절","김초엽.김원영 지음","17,800","16,020","1,780","10%","890점","20210115","28806"
"3","사회과학","초등 독서력 키우는 읽기놀이 일 년 열두 달","8988964527","9788988964521","03370","다우출판사","박형주.조수진 지음","26,800","24,120","2,680","10%","1,340점","20210103","8043"
"4","사회과학","조선잡사","8937417804","9788937417801","03910","민음사","강문종 외 지음","18,000","16,200","1,800","10%","900점","20201023","10075"
"5","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"6","사회과학","진보와 빈곤","8937604477","9788937604478","93320","비봉출판사","헨리 죠지 지음, 김윤상 옮김","25,000","22,500","2,500","10%","1,250점","20160715","8997"
"7","사회과학","가난의 문법","K232736775","9791156758518","03330","푸른숲","소준철 지음","16,000","14,400","1,600","10%","800점","20201130","12664"
"8","사회과학","그냥, 사람","K292633501","9791186372791","03810","봄날의책","홍은전 지음","13,000","11,700","1,300","10%","650점","20200925","16579"
"9","사회과학","시간과 물에 대하여","K212736872","9791164050819","03330","북하우스","안드리 스나이어 마그나손 지음, 노승영 옮김","17,000","15,300","1,700","10%","850점","20201207","11902"
"10","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"11","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"12","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"13","사회과학","새로운 백년의 문턱에 서서","K262736435","9791185253831","03300","민중의소리","이석기 지음","22,000","19,800","2,200","10%","660점","20201221","32634"
"14","사회과학","앞으로 올 사랑","K492736439","9791186602577","03810","위고","정혜윤 지음","15,000","13,500","1,500","10%","750점","20201205","7475"
"15","사회과학","아날로그의 반격","K032531589","9791160560213","03320","어크로스","데이비드 색스 지음, 박상현.이승연 옮김","16,800","15,120","1,680","10%","840점","20170630","6084"
"16","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"17","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"18","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"19","사회과학","추월의 시대","K882737694","9791157062218","03300","메디치미디어","김시우 외 지음","17,000","15,300","1,700","10%","850점","20201230","4569"
"20","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"21","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"22","사회과학","결혼학개론","K392737355","9791135493669","03190","비잉(Being)","벨린다 루스콤 지음, 박선영 옮김","16,800","15,120","1,680","10%","840점","20210120","3701"
"23","사회과학","여자를 위해 대신 생각해줄 필요는 없다","8931021496","9788931021493","03800","문예출판사","이라영 지음","16,000","14,400","1,600","10%","800점","20201214","3761"
"24","사회과학","캔버스를 찢고 나온 여자들","K382737360","9791160404494","03600","한겨레출판","이유리 지음","16,000","14,400","1,600","10%","800점","20201216","3643"
"25","사회과학","해방촌의 채식주의자","K112736770","9791160404449","03810","한겨레출판","전범선 지음","13,800","12,420","1,380","10%","690점","20201127","2719"
"26","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"27","사회과학","우리들의 문학시간","K572737327","9791191311006","03810","롤러코스터","하고운 지음","15,000","13,500","1,500","10%","750점","20210110","3551"
"28","사회과학","엘리트 세습","8984078018","9788984078017","03330","세종(세종서적)","대니얼 마코비츠 지음, 서정아 옮김","22,000","19,800","2,200","10%","1,100점","20201110","12439"
"29","사회과학","분노 Rage","K732736236","9791196661946","03070","가로세로연구소","밥 우드워드 지음","21,000","18,900","2,100","10%","1,050점","20201210","3016"
