순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"2","사회과학","비극의 탄생","K572739237","9791186615539","03300","왕의서재","손병관 지음","17,500","15,750","1,750","10%","870점","20210319","10995"
"3","사회과학","빌 게이츠, 기후재앙을 피하는 법","8934991364","9788934991366","03300","김영사","빌 게이츠 지음, 김민주.이엽 옮김","17,800","16,020","1,780","10%","890점","20210216","24473"
"4","사회과학","수학 잘하는 아이는 이렇게 공부합니다","K912738686","9791196848194","03370","블루무스","류승재 지음","16,800","15,120","1,680","10%","840점","20210312","46584"
"5","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"6","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"7","사회과학","휴먼 네트워크","K912738628","9791166890000","03330","바다출판사","매슈 O. 잭슨 지음, 박선진 옮김","19,800","17,820","1,980","10%","990점","20210226","4560"
"8","사회과학","사이보그가 되다","K892737124","9791160947045","03300","사계절","김초엽.김원영 지음","17,800","16,020","1,780","10%","890점","20210115","28806"
"9","사회과학","문정인의 미래 시나리오","8935213454","9788935213450","03340","청림출판","문정인 지음","17,000","15,300","1,700","10%","850점","20210324","4423"
"10","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"11","사회과학","2019 한국인의 법과 생활","8996100749","9788996100744","13360","법무부","법무부 지음","17,000","15,300","1,700","10%","850점","20190228","4226"
"12","사회과학","문화란 무엇인가","8931021577","9788931021578","","문예출판사","테리 이글턴 지음, 이강선 옮김","15,000","13,500","1,500","10%","750점","20210308","4657"
"13","사회과학","트릭 미러","K882738583","9791190955089","03300","생각의힘","지아 톨렌티노 지음, 노지양 옮김","18,000","16,200","1,800","10%","900점","20210215","6351"
"14","사회과학","열린책들 편집 매뉴얼 2021","8932920818","9788932920818","03010","열린책들","열린책들 편집부 지음","7,800","7,020","780","10%","390점","20210220","7760"
"15","사회과학","쌀 재난 국가","8932038007","9788932038001","03330","문학과지성사","이철승 지음","17,000","15,300","1,700","10%","850점","20210125","7123"
"16","사회과학","사회복지학개론 (권중돈 외)","8999717666","9788999717666","93330","학지사","권중돈 외 지음","22,000","21,340","660","3%","0점","20190315","2597"
"17","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"18","사회과학","사회복지실천의 이해 (엄명용 외)","8999720977","9788999720970","93330","학지사","엄명용.김성천.윤혜미 지음","23,000","22,310","690","3%","0점","20200420","5689"
"19","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"20","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"21","사회과학","사회복지 프로그램 개발과 평가","8999712397","9788999712395","93330","학지사","조성우 외 지음","20,000","19,400","600","3%","0점","20180220","8080"
"22","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"23","사회과학","영유아교수학습방법론","K222636030","9791161055039","93370","공동체","서동미 외 지음","20,000","19,400","600","3%","0점","20191230","3765"
"24","사회과학","최배근 대한민국 대전환 100년의 조건","K362738180","9791197205323","03320","월요일의꿈","최배근 지음","16,000","14,400","1,600","10%","800점","20210215","9157"
"25","사회과학","연중무휴의 사랑","K742738838","9791197320439","03810","사이드웨이","임지은 지음","15,000","13,500","1,500","10%","750점","20210226","3408"
"26","사회과학","김어준이 최순실보다 나쁘다","K412730088","9791195987863","","씨스케이프(이맛돌)","최인호 외 지음","19,000","17,100","1,900","10%","950점","20210319","1857"
"27","사회과학","인권과 대안을 위한 정신건강사회복지론","K922738831","9791196075385","03000","EM실천","이용표.강상경.이용표 지음","20,000","18,000","2,000","10%","1,000점","20210223","2245"
"28","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"29","사회과학","현대사회학","8932473722","9788932473727","93330","을유문화사","앤서니 기든스.필립 서튼 지음, 김미숙 외 옮김","30,000","27,000","3,000","10%","300점","20180220","8175"
"30","사회과학","국어 교육의 이해","K872434424","9791185617664","93710","사회평론아카데미","최미숙 외 지음","28,000","27,160","840","3%","0점","20160225","8403"
"31","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"32","사회과학","아동복지론 (공계순 외)","8999719014","9788999719011","93330","학지사","이현주 외 지음","22,000","21,340","660","3%","0점","20190920","4449"
"33","사회과학","망월폐견","K172738899","9791190473569","03300","새움","전우용 지음","17,000","15,300","1,700","10%","850점","20210208","4822"
"34","사회과학","그냥, 사람","K292633501","9791186372791","03810","봄날의책","홍은전 지음","13,000","11,700","1,300","10%","650점","20200925","16579"
"35","사회과학","혼돈의 시대 리더의 탄생","K682638681","9791135459757","","커넥팅(Connecting)","도리스 키언스 굿윈 지음, 강주헌 옮김","26,800","24,120","2,680","10%","1,340점","20200304","14671"
"36","사회과학","두 번 다시, 경험하고 싶지않은 나라","K312739331","9791186061763","03340","백년동안","김종혁 지음","15,000","13,500","1,500","10%","750점","20210305","1676"
"37","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"38","사회과학","음식천국 노회찬","8956451842","9788956451848","03810","일빛","이인우 지음","17,000","15,300","1,700","10%","850점","20210316","2010"
"39","사회과학","지식재산의 이해","K612532610","9791161514864","13500","박문각","특허청.한국발명진흥회 지음","20,000","18,000","2,000","10%","1,000점","20180320","3304"
"40","사회과학","페미니스트 라이프스타일","K082738626","9791191187847","03330","반비","김현미 지음, 줌마네 기획","17,500","15,750","1,750","10%","870점","20210222","3266"
"41","사회과학","사회학 : 비판적 사회읽기","8946069503","9788946069503","","한울(한울아카데미)","비판사회학회 엮음","33,000","32,010","990","3%","0점","20200929","4865"
"42","사회과학","영유아교육과정","K822534783","9791161053318","93370","공동체","이기숙 외 지음","20,000","19,400","600","3%","0점","20190820","2867"
"43","사회과학","싸우는 여자들, 역사가 되다","K052738325","9791160404593","03910","한겨레출판","윤석남 그림, 김이경 글","15,000","13,500","1,500","10%","750점","20210216","4188"
"44","사회과학","사례관리론","8999721655","9788999721656","93330","학지사","김성천 외 지음, 한국사례관리학회 엮음","23,000","22,310","690","3%","0점","20200910","4061"
"45","사회과학","학습과 행동","8962184893","9788962184891","93180","학지사","Paul Chance 지음, 김문수.박소현 옮김","32,000","31,040","960","3%","0점","20200701","4972"
"46","사회과학","하브루타 독서토론","899046319X","9788990463197","13370","도서출판 해오름","박형만 외 지음","25,000","22,500","2,500","10%","1,250점","20210309","3101"
"47","사회과학","노마드랜드","K662730586","9791191247053","","엘리","제시카 브루더 지음, 서제인 옮김","17,500","15,750","1,750","10%","870점","20210326","15738"
"48","사회과학","사회과교육","K322730888","9791163282747","93370","동문사(교재)","모경환.차경수 지음","22,000","22,000","0","0%","660점","20210305","5286"
"49","사회과학","교육사회학","8925409232","9788925409238","93370","교육과학사","김신일 지음","20,000","20,000","0","0%","600점","20150225","3726"
"50","사회과학","앞으로 올 사랑","K492736439","9791186602577","03810","위고","정혜윤 지음","15,000","13,500","1,500","10%","750점","20201205","7475"
"51","사회과학","교육평가의 기초","8999718646","9788999718649","93370","학지사","성태제 지음","22,000","21,340","660","3%","0점","20190801","4651"
"52","사회과학","독재자가 되는 법","8932920893","9788932920894","03900","열린책들","프랑크 디쾨터 지음, 고기탁 옮김","22,000","19,800","2,200","10%","1,100점","20210301","1553"
"53","사회과학","소년을 읽다","K402738381","9791160947083","03810","사계절","서현숙 지음","13,000","11,700","1,300","10%","650점","20210125","8294"
"54","사회과학","가난의 문법","K232736775","9791156758518","03330","푸른숲","소준철 지음","16,000","14,400","1,600","10%","800점","20201130","12664"
"55","사회과학","조선잡사","8937417804","9788937417801","03910","민음사","강문종 외 지음","18,000","16,200","1,800","10%","900점","20201023","10075"
"56","사회과학","중국정치사상사","K352738225","9791189946913","93340","사회평론아카데미","김영민 지음","50,000","45,000","5,000","10%","2,500점","20210215","4260"
"57","사회과학","여자들이 글 못 쓰게 만드는 방법","K542730981","9791155251416","03800","낮은산","조애나 러스 지음, 박이은실 옮김","17,000","15,300","1,700","10%","850점","20210319","2131"
"58","사회과학","모든 여성은 같은 투쟁을 하지 않는다","K302738329","9791190893480","03300","서해문집","미키 켄들 지음, 이민경 옮김","18,000","16,200","1,800","10%","900점","20210306","2276"
"59","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"60","사회과학","사회복지법제와 실천","8999718255","9788999718250","93330","학지사","김수정 지음","20,000","19,400","600","3%","0점","20190520","3472"
"61","사회과학","21세기를 위한 21가지 제언","8934982977","9788934982975","03900","김영사","유발 하라리 지음, 전병근 옮김","22,000","19,800","2,200","10%","1,100점","20180903","26407"
"62","사회과학","퀴어 이론 산책하기","899172941X","9788991729414","93330","여성문화이론연구소(여이연)","전혜은 지음","27,000","25,650","1,350","5%","770점","20210118","6047"
"63","사회과학","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","33407"
"64","사회과학","엔트로피","898669882X","9788986698824","03300","세종연구원","제레미 리프킨 지음, 이창희 옮김","18,000","16,200","1,800","10%","900점","20150401","11445"
"65","사회과학","초등 독서력 키우는 읽기놀이 일 년 열두 달","8988964527","9788988964521","03370","다우출판사","박형주.조수진 지음","26,800","24,120","2,680","10%","1,340점","20210103","8043"
"66","사회과학","사회복지 프로그램 개발과 평가","8959124931","9788959124930","93330","도서출판 신정","이봉주.김기덕.신원우 지음","18,000","18,000","0","0%","540점","20190910","2582"
"67","사회과학","마니에르 드 부아르 1호 Maniere de voir 2020","K092633108","9772734046005","","르몽드디플로마티크(잡지)","르몽드 디플로마티크(월간지) 편집부 지음","18,000","17,100","900","5%","520점","20200925","2855"
"68","사회과학","지구와 충돌하지 않고 착륙하는 방법","K902738220","9791190944144","03300","이음","브뤼노 라투르 지음, 박범순 옮김","18,000","16,200","1,800","10%","900점","20210215","3541"
"69","사회과학","아동관찰 및 행동연구 (황해익 외)","K682739937","9791161059631","93370","공동체","황해익.최혜진.권유선 지음","18,000","17,460","540","3%","0점","20210215","6457"
"70","사회과학","정치학의 이해 (서울대학교 정치학과 교수진)","K012635867","9791130307190","93340","박영사","서울대학교 정치외교학부 정치학 전공 교수진 지음","23,000","22,310","690","3%","0점","20190310","6553"
"71","사회과학","유아사회교육","K162631592","9791161262659","93370","양성원","박찬옥.서동미.엄은나 지음","19,000","19,000","0","0%","570점","20200228","3347"
"72","사회과학","교육행정 및 교육경영 (주삼환 외)","8999706338","9788999706332","93370","학지사","주삼환 외 지음","20,000","19,400","600","3%","0점","20150320","4813"
"73","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"74","사회과학","2021 소법전","8932321191","9788932321196","11360","현암사","현암사 법전부 지음","42,000","37,800","4,200","10%","2,100점","20210225","1326"
"75","사회과학","노인복지론 (권중돈)","8999718441","9788999718441","93330","학지사","권중돈 지음","23,000","22,310","690","3%","0점","20190715","2244"
"76","사회과학","초예측","8901229617","9788901229614","03300","웅진지식하우스","유발 하라리 외 지음, 오노 가즈모토 엮음, 정현옥 옮김","15,000","13,500","1,500","10%","750점","20190208","10018"
"77","사회과학","영유아 언어지도","K212633270","9791161058368","93370","공동체","남규.최은영.장석경 지음","20,000","19,400","600","3%","0점","20200910","759"
"78","사회과학","시간과 물에 대하여","K212736872","9791164050819","03330","북하우스","안드리 스나이어 마그나손 지음, 노승영 옮김","17,000","15,300","1,700","10%","850점","20201207","11902"
"79","사회과학","인간행동과 사회환경 (권중돈)","8999702529","9788999702525","93330","학지사","권중돈 지음","18,000","18,000","0","0%","900점","20140115","1522"
"80","사회과학","유아교사론","8942613551","9788942613557","93370","창지사","박은혜 지음","24,000","23,280","720","3%","0점","20200819","4823"
"81","사회과학","유아과학교육 (조형숙 외)","8999723569","9788999723568","93370","학지사","조형숙 지음","25,000","24,250","750","3%","0점","20210325","4017"
"82","사회과학","행복의 약속","8964373650","9788964373651","04300","후마니타스","사라 아메드 지음, 성정혜.이경란 옮김","23,000","20,700","2,300","10%","1,150점","20210208","2812"
"83","사회과학","탄소 사회의 종말","8950992949","9788950992941","03330","21세기북스","조효제 지음","25,000","22,500","2,500","10%","1,250점","20201118","7317"
"84","사회과학","초판본 군주론 (양장)","K992636880","9791164451319","03340","더스토리","니콜로 마키아벨리 지음, 이시연 옮김","9,800","8,820","980","10%","490점","20191031","10718"
"85","사회과학","휠체어 탄 소녀를 위한 동화는 없다","8932474397","9788932474397","03300","을유문화사","어맨다 레덕 지음, 김소정 옮김","16,000","14,400","1,600","10%","800점","20210220","3057"
"86","사회과학","인간행동과 사회환경 (손병덕 외)","899971327X","9788999713279","93330","학지사","손병덕 외 지음","20,000","19,400","600","3%","0점","20170830","3764"
"87","사회과학","지혜로운 교사는 어떻게 학부모 상담을 하는가?","899465593X","9788994655932","03370","지식프레임","이상우 지음","16,000","14,400","1,600","10%","800점","20210317","3419"
