순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","나쁜 페미니스트","K992434938","9791195716937","03300","사이행성","록산 게이 지음, 노지양 옮김","15,800","14,220","1,580","10%","790점","20160314","19565"
"2","사회과학","우리에겐 언어가 필요하다","K022535399","9791195857906","03300","봄알람","이민경 지음","12,000","10,800","1,200","10%","600점","20160802","23264"
"3","사회과학","도올, 시진핑을 말한다","8982641300","9788982641305","03910","통나무","도올 김용옥 지음","18,000","16,200","1,800","10%","900점","20160909","1161"
"4","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"5","사회과학","이토록 멋진 마을","K282535705","9791185093437","03330","황소자리","후지요시 마사하루 지음, 김범수 옮김","15,000","13,500","1,500","10%","750점","20160825","1638"
"6","사회과학","우리는 모두 페미니스트가 되어야 합니다","8936472798","9788936472795","03300","창비","치마만다 응고지 아디치에 지음, 김명남 옮김","9,800","8,820","980","10%","490점","20160120","18833"
"7","사회과학","여성 혐오를 혐오한다","8956606218","9788956606217","03330","은행나무","우에노 지즈코 지음, 나일등 옮김","14,000","12,600","1,400","10%","700점","20120502","9101"
"8","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"9","사회과학","맨박스","K242535290","9791157841387","03300","한빛비즈","토니 포터 지음, 김영진 옮김","14,000","12,600","1,400","10%","700점","20160810","3767"
"10","사회과학","학교는 죽었다","6000676953","9788985512497","93370","한마당","에버레트 라이머 지음, 김석원 옮김","9,000","8,100","900","10%","450점","19870310","1454"
"11","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"12","사회과학","남자들은 자꾸 나를 가르치려 든다","8936472631","9788936472634","03300","창비","리베카 솔닛 지음, 김명남 옮김","14,000","12,600","1,400","10%","700점","20150515","9603"
"13","사회과학","그 남자는 왜 이상해졌을까?","K172535792","9791157031900","03330","동양북스(동양문고)","오찬호 지음","14,500","13,050","1,450","10%","720점","20160725","3148"
"14","사회과학","페미니즘의 도전","8991799809","9788991799806","03300","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20130212","8073"
"15","사회과학","악어 프로젝트","8998282755","9788998282752","03330","푸른지식","토마 마티외 지음, 맹슬기 옮김, 권김현영 외","15,000","13,500","1,500","10%","750점","20160601","6487"
"16","사회과학","친일과 망각","K572535490","9791195212323","03300","다람","김용진.박중석.심인보 지음","14,000","12,600","1,400","10%","700점","20160815","621"
"17","사회과학","말과활 - 11호","K192535403","9772288387005","09","일곱번째숲","말과활 편집부 지음","15,000","14,250","750","5%","430점","20160901","361"
"18","사회과학","여자다운 게 어딨어","893647300X","9788936473006","03300","창비","에머 오툴 지음, 박다솜 옮김","16,000","14,400","1,600","10%","800점","20160830","1339"
"19","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"20","사회과학","협상의 전략","8958623357","9788958623359","03340","휴머니스트","김연철 지음","32,000","28,800","3,200","10%","1,600점","20160704","982"
"21","사회과학","정청래의 국회의원 사용법","K652535217","9791156756651","03340","푸른숲","정청래 지음","15,000","13,500","1,500","10%","750점","20160921","1574"
"22","사회과학","세상과 나 사이","8932917787","9788932917788","03300","열린책들","타네하시 코츠 지음, 오숙은 옮김","13,800","12,420","1,380","10%","690점","20160905","952"
"23","사회과학","혐오 발언","8997779664","9788997779666","93100","알렙","주디스 버틀러 지음, 유민석 옮김","18,000","16,200","1,800","10%","900점","20160808","1351"
"24","사회과학","우리는 왜 억울한가","8998658402","9788998658403","03360","타커스(끌레마)","유영근 지음","15,000","13,500","1,500","10%","750점","20160919","608"
"25","사회과학","나의 한국현대사","8971996099","9788971996096","03900","돌베개","유시민 지음","18,000","16,200","1,800","10%","900점","20140707","29613"
"26","사회과학","고스트 아미","K822535105","9791186000373","03900","마티","릭 바이어.엘리자베스 세일스 지음, 노시내 옮김","18,000","16,200","1,800","10%","900점","20160830","358"
"27","사회과학","섹스, 폭탄 그리고 햄버거","895461759X","9788954617598","03500","문학동네","피터 노왁 지음, 이은진 옮김","17,000","15,300","1,700","10%","170점","20120301","1599"
"28","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"29","사회과학","가만한 당신","8960902713","9788960902718","03300","마음산책","최윤필 지음","15,000","13,500","1,500","10%","750점","20160630","3169"
"30","사회과학","젠더와 사회","8972977160","9788972977162","93300","동녘","한국여성연구소 엮음","20,000","18,000","2,000","10%","1,000점","20140630","6600"
"31","사회과학","자유론","8970134832","9788970134833","04300","책세상","존 스튜어트 밀 지음, 서병훈 옮김","7,900","7,110","790","10%","390점","20050105","9223"
"32","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"33","사회과학","개인주의자 선언","K042837764","9788954637756","03300","문학동네","문유석 지음","13,500","12,150","1,350","10%","670점","20150923","36577"
"34","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"35","사회과학","새로 쓴 원숭이도 이해하는 자본론","895940618X","9788959406180","03300","시대의창","임승수 지음","15,000","13,500","1,500","10%","750점","20160901","5359"
"36","사회과학","악마 기자 정의 사제","8994973230","9788994973234","03300","시사IN북","함세웅.주진우 지음","15,000","13,500","1,500","10%","750점","20161005","4585"
"37","사회과학","나의 페미니즘 공부법","8998614367","9788998614362","03330","메멘토","하루카 요코 지음, 지비원 옮김","14,000","12,600","1,400","10%","700점","20160920","951"
"38","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"39","사회과학","대통령의 글쓰기","8994612955","9788994612959","13800","메디치미디어","강원국 지음","16,000","14,400","1,600","10%","800점","20140225","21981"
"40","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"41","사회과학","로버트 라이시의 자본주의를 구하라","8934974648","9788934974642","03320","김영사","로버트 라이시 지음, 안기순 옮김","14,800","13,320","1,480","10%","740점","20160812","811"
"42","사회과학","주식회사 대한민국","8984319880","9788984319882","03300","한겨레출판","박노자 지음","14,000","12,600","1,400","10%","700점","20160615","1395"
"43","사회과학","일하지 않고 배불리 먹고 싶다","K732535504","9791195764822","03300","서유재","구리하라 야스시 지음, 서영인 옮김","13,000","11,700","1,300","10%","650점","20160905","175"
"44","사회과학","사회주의 재발명","8997186035","9788997186037","94100","사월의책","악셀 호네트 지음, 문성훈 옮김","18,000","16,200","1,800","10%","900점","20160930","634"
"45","사회과학","팩트체크 : 경제.상식 편","8927807820","9788927807827","03300","중앙books(중앙북스)","JTBC 뉴스룸 팩트체크 제작팀 지음","15,000","13,500","1,500","10%","750점","20160728","466"
"46","사회과학","역사 전쟁","K972434808","9791185035345","03910","생각정원","심용환 지음","16,000","14,400","1,600","10%","800점","20151218","1956"
"47","사회과학","박원순과 도올, 국가를 말하다","8982641319","9788982641312","03340","통나무","도올 김용옥.박원순 지음, 지승호 기록","15,000","13,500","1,500","10%","750점","20160924","436"
"48","사회과학","혐오의 미러링","895561876X","9788955618761","13300","바다출판사","박가분 지음","12,800","11,520","1,280","10%","640점","20160910","345"
"49","사회과학","교사, 삶에서 나를 만나다","K972535096","9791185992259","13370","에듀니티","김태현 지음","17,000","15,300","1,700","10%","850점","20160805","4556"
"50","사회과학","우리는 왜 이렇게 오래, 열심히 일하는가?","8972977780","9788972977780","03300","동녘","케이시 윅스 지음, 제현주 옮김","18,000","16,200","1,800","10%","900점","20160915","1090"
"51","사회과학","최고의 교사는 어떻게 가르치는가 2.0","8965745594","9788965745594","13370","해냄","더그 레모브 지음, 이주혜 옮김, 구정화 감수","17,500","15,750","1,750","10%","870점","20160905","1828"
"52","사회과학","한국인의 법과 생활","K342433355","9791186140055","03360","법무부","법무부 엮음","15,000","15,000","0","0%","450점","20150901","789"
"53","사회과학","학급긍정훈육법","1185992006","9791185992006","13370","에듀니티","제인 넬슨 외 지음, 김성환 외 옮김, 김차명 그림","16,800","15,120","1,680","10%","840점","20140901","11667"
"54","사회과학","시골빵집에서 자본론을 굽다","8994418733","9788994418735","03300","더숲","와타나베 이타루 지음, 정문주 옮김","14,000","12,600","1,400","10%","700점","20140602","9991"
"55","사회과학","현대사회학","8932472386","9788932472386","93330","을유문화사","앤서니 기든스 지음, 김미숙 외 옮김준·정성호 옮김","28,000","26,600","1,400","5%","1,400점","20140720","1266"
"56","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"57","사회과학","왕국과 영광","8955593961","9788955593969","94100","새물결","조르조 아감벤 지음, 박진우.정문영 옮김","31,000","27,900","3,100","10%","1,550점","20160816","715"
"58","사회과학","건강 신드롬","8988613627","9788988613627","03330","민들레","칼 세데르스트룀.앙드레 스파이서 지음, 조응주 옮김","12,000","10,800","1,200","10%","600점","20160805","308"
"59","사회과학","박탈","8954436439","9788954436434","03330","자음과모음","주디스 버틀러.아테나 아타나시오우 지음, 김응산 옮김","15,000","13,500","1,500","10%","750점","20160902","620"
"60","사회과학","특혜와 책임 (반양장)","899490994X","9788994909943","03300","가디언","송복 지음","16,000","14,400","1,600","10%","800점","20160822","223"
"61","사회과학","국가란 무엇인가","8971994274","9788971994276","03340","돌베개","유시민 지음","14,000","12,600","1,400","10%","700점","20110418","8926"
