순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","공정하다는 착각","K092633826","9791164136452","03300","와이즈베리","마이클 샌델 지음, 함규진 옮김","18,000","16,200","1,800","10%","900점","20201201","160896"
"2","사회과학","수학 잘하는 아이는 이렇게 공부합니다","K912738686","9791196848194","03370","블루무스","류승재 지음","16,800","15,120","1,680","10%","840점","20210312","46584"
"3","사회과학","빌 게이츠, 기후재앙을 피하는 법","8934991364","9788934991366","03300","김영사","빌 게이츠 지음, 김민주.이엽 옮김","17,800","16,020","1,780","10%","890점","20210216","24473"
"4","사회과학","사이보그가 되다","K892737124","9791160947045","03300","사계절","김초엽.김원영 지음","17,800","16,020","1,780","10%","890점","20210115","28806"
"5","사회과학","메타버스","K432736724","9791189580575","03320","플랜비디자인","김상균 지음","17,000","15,300","1,700","10%","850점","20201218","44030"
"6","사회과학","트릭 미러","K882738583","9791190955089","03300","생각의힘","지아 톨렌티노 지음, 노지양 옮김","18,000","16,200","1,800","10%","900점","20210215","6351"
"7","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"8","사회과학","망월폐견","K172738899","9791190473569","03300","새움","전우용 지음","17,000","15,300","1,700","10%","850점","20210208","4822"
"9","사회과학","쌀 재난 국가","8932038007","9788932038001","03330","문학과지성사","이철승 지음","17,000","15,300","1,700","10%","850점","20210125","7123"
"10","사회과학","초등 독서력 키우는 읽기놀이 일 년 열두 달","8988964527","9788988964521","03370","다우출판사","박형주.조수진 지음","26,800","24,120","2,680","10%","1,340점","20210103","8043"
"11","사회과학","중국정치사상사","K352738225","9791189946913","93340","사회평론아카데미","김영민 지음","50,000","45,000","5,000","10%","2,500점","20210215","4260"
"12","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"13","사회과학","지리의 힘","8993178690","9788993178692","03300","사이","팀 마샬 지음, 김미선 옮김","17,000","15,300","1,700","10%","850점","20160810","58274"
"14","사회과학","앞으로 올 사랑","K492736439","9791186602577","03810","위고","정혜윤 지음","15,000","13,500","1,500","10%","750점","20201205","7475"
"15","사회과학","각자도생의 세계와 지정학","8989566827","9788989566823","03340","김앤김북스","피터 자이한 지음, 홍지수 옮김","19,000","17,100","1,900","10%","950점","20210201","6527"
"16","사회과학","퀴어 이론 산책하기","899172941X","9788991729414","93330","여성문화이론연구소(여이연)","전혜은 지음","27,000","25,650","1,350","5%","770점","20210118","6047"
"17","사회과학","혼돈의 시대 리더의 탄생","K682638681","9791135459757","","커넥팅(Connecting)","도리스 키언스 굿윈 지음, 강주헌 옮김","26,800","24,120","2,680","10%","1,340점","20200304","14671"
"18","사회과학","소년을 읽다","K402738381","9791160947083","03810","사계절","서현숙 지음","13,000","11,700","1,300","10%","650점","20210125","8294"
"19","사회과학","가난의 문법","K232736775","9791156758518","03330","푸른숲","소준철 지음","16,000","14,400","1,600","10%","800점","20201130","12664"
"20","사회과학","열린책들 편집 매뉴얼 2021","8932920818","9788932920818","03010","열린책들","열린책들 편집부 지음","7,800","7,020","780","10%","390점","20210220","7760"
"21","사회과학","조선잡사","8937417804","9788937417801","03910","민음사","강문종 외 지음","18,000","16,200","1,800","10%","900점","20201023","10075"
"22","사회과학","시간과 물에 대하여","K212736872","9791164050819","03330","북하우스","안드리 스나이어 마그나손 지음, 노승영 옮김","17,000","15,300","1,700","10%","850점","20201207","11902"
"23","사회과학","온·오프를 아우르는 학급경영 B to Z","K532738584","9791190337656","03370","우리학교","송형호.손지선 지음","16,800","15,120","1,680","10%","840점","20210127","4301"
"24","사회과학","선량한 차별주의자","8936477196","9788936477196","03300","창비","김지혜 지음","15,000","13,500","1,500","10%","750점","20190717","61006"
"25","사회과학","그냥, 사람","K292633501","9791186372791","03810","봄날의책","홍은전 지음","13,000","11,700","1,300","10%","650점","20200925","16579"
"26","사회과학","최배근 대한민국 대전환 100년의 조건","K362738180","9791197205323","03320","월요일의꿈","최배근 지음","16,000","14,400","1,600","10%","800점","20210215","9157"
"27","사회과학","세계의 끝 씨앗 창고","K772738924","9791196830175","03300","마농지","캐리 파울러 지음, 허형은 옮김, 마리 테프레 사진","25,000","22,500","2,500","10%","1,250점","20210210","4636"
"28","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"29","사회과학","실험의 힘","K542738329","9791135495144","03320","안드로메디안","마이클 루카.맥스 베이저만 지음, 강주헌 옮김","17,800","16,020","1,780","10%","890점","20210217","1800"
"30","사회과학","추월의 시대","K882737694","9791157062218","03300","메디치미디어","김시우 외 지음","17,000","15,300","1,700","10%","850점","20201230","4569"
"31","사회과학","변희재의 태블릿 사용 설명서","K272738381","9791195915873","03340","미디어워치","변희재 지음","18,000","16,200","1,800","10%","900점","20210205","1505"
"32","사회과학","결혼학개론","K392737355","9791135493669","03190","비잉(Being)","벨린다 루스콤 지음, 박선영 옮김","16,800","15,120","1,680","10%","840점","20210120","3701"
"33","사회과학","말하는 몸 1","8954676731","9788954676731","04810","문학동네","박선영.유지영 지음","16,000","14,400","1,600","10%","800점","20210120","2131"
"34","사회과학","초판본 군주론 (양장)","K992636880","9791164451319","03340","더스토리","니콜로 마키아벨리 지음, 이시연 옮김","9,800","8,820","980","10%","490점","20191031","10718"
"35","사회과학","나는 풍요로웠고, 지구는 달라졌다","8934990309","9788934990307","03450","김영사","호프 자런 지음, 김은령 옮김","15,500","13,950","1,550","10%","770점","20200907","26753"
"36","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"37","사회과학","엘리트 세습","8984078018","9788984078017","03330","세종(세종서적)","대니얼 마코비츠 지음, 서정아 옮김","22,000","19,800","2,200","10%","1,100점","20201110","12439"
"38","사회과학","교사가 진짜 궁금해하는 온라인 수업 2 : 실천 사례편","8969150951","9788969150950","03370","(주)학교도서관저널","손지선 외 지음","19,000","17,100","1,900","10%","950점","20210128","1809"
"39","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"40","사회과학","지구와 충돌하지 않고 착륙하는 방법","K902738220","9791190944144","03300","이음","브뤼노 라투르 지음, 박범순 옮김","18,000","16,200","1,800","10%","900점","20210215","3541"
"41","사회과학","랭스로 되돌아가다","8932037736","9788932037738","03330","문학과지성사","디디에 에리봉 지음, 이상길 옮김","18,000","16,200","1,800","10%","900점","20210111","10697"
"42","사회과학","나이듦에 관하여","K712637694","9791135459146","03330","비잉(Being)","루이즈 애런슨 지음, 최가영 옮김","28,000","25,200","2,800","10%","1,400점","20200205","8281"
"43","사회과학","자유론","K612532131","9791159312236","04160","책세상","존 스튜어트 밀 지음, 서병훈 옮김","8,900","8,010","890","10%","440점","20180330","26083"
"44","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"45","사회과학","인문학은 성경을 어떻게 만나는가","K692738287","9791189303457","03190","샘솟는기쁨","박양규 지음","16,500","14,850","1,650","10%","820점","20210127","2575"
"46","사회과학","공부머리 만드는 그림책 놀이 일 년 열두 달","8988964470","9788988964477","03370","다우출판사","박형주.김지연 지음","24,000","21,600","2,400","10%","1,200점","20190621","8658"
"47","사회과학","21세기를 위한 21가지 제언","8934982977","9788934982975","03900","김영사","유발 하라리 지음, 전병근 옮김","22,000","19,800","2,200","10%","1,100점","20180903","26407"
"48","사회과학","영유아 몬테소리 육아대백과","K552636514","9791189719791","13590","키출판사","시모네 데이비스 지음, 조은경 옮김, 히요코 이마이 일러스트","16,000","14,400","1,600","10%","800점","20191217","10643"
"49","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"50","사회과학","우리들의 문학시간","K572737327","9791191311006","03810","롤러코스터","하고운 지음","15,000","13,500","1,500","10%","750점","20210110","3551"
"51","사회과학","마스크가 답하지 못한 질문들","8936478540","9788936478544","03300","창비","미류 외 지음","15,000","13,500","1,500","10%","750점","20210215","4163"
"52","사회과학","말하는 몸 2","895467674X","9788954676748","04810","문학동네","박선영.유지영 지음","16,000","14,400","1,600","10%","800점","20210120","1607"
"53","사회과학","두 번째 지구는 없다","8925556251","9788925556253","03300","알에이치코리아(RHK)","타일러 라쉬 지음, 이영란 감수","14,000","12,600","1,400","10%","700점","20200715","31053"
"54","사회과학","우리의 불행은 당연하지 않습니다","8965749891","9788965749899","03330","해냄","김누리 지음","16,500","14,850","1,650","10%","820점","20200306","33407"
"55","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"56","사회과학","편견","K982737454","9791188331925","03300","스노우폭스북스","제니퍼 에버하트 지음, 공민희 옮김","17,000","15,300","1,700","10%","850점","20210121","1333"
"57","사회과학","프로이트의 몸","K102737225","9791157832088","93100","필로소픽","리오 버사니 지음, 윤조원 옮김","16,500","15,680","820","5%","820점","20210129","2471"
"58","사회과학","시크THICK","K222738383","9791186602607","03800","위고","트레시 맥밀런 코텀 지음, 김희정 옮김","16,000","14,400","1,600","10%","800점","20210125","3172"
"59","사회과학","낡은 것은 가고 새것은 아직 오지 않은","K602738825","9791159315701","03340","책세상","낸시 프레이저 지음, 김성준 옮김","8,800","7,920","880","10%","440점","20210205","2298"
"60","사회과학","월든","8956605416","9788956605418","03840","은행나무","헨리 데이비드 소로우 지음, 강승영 옮김","13,000","11,700","1,300","10%","650점","20110822","45679"
"61","사회과학","명불허전 학급경영","K202637396","9791196511746","03370","꿀잼교육연구소","허승환 지음, 허예은 그림","19,000","17,100","1,900","10%","950점","20200203","3768"
"62","사회과학","며느라기","K422532308","9791196287801","07650","귤프레스","수신지 지음","20,000","18,000","2,000","10%","1,000점","20180122","10413"
"63","사회과학","방법으로서의 경계","8961952560","9788961952569","93300","갈무리","산드로 메자드라.브렛 닐슨 지음, 남청수 옮김","27,000","24,300","2,700","10%","1,350점","20210128","1511"
"64","사회과학","연중무휴의 사랑","K742738838","9791197320439","03810","사이드웨이","임지은 지음","15,000","13,500","1,500","10%","750점","20210226","3408"
"65","사회과학","행복의 약속","8964373650","9788964373651","04300","후마니타스","사라 아메드 지음, 성정혜.이경란 옮김","23,000","20,700","2,300","10%","1,150점","20210208","2812"
"66","사회과학","동자동 사람들","K022738484","9791191383003","03300","빨간소금","정택진 지음","15,000","13,500","1,500","10%","750점","20210125","2771"
"67","사회과학","진보와 빈곤","8937604477","9788937604478","93320","비봉출판사","헨리 죠지 지음, 김윤상 옮김","25,000","22,500","2,500","10%","1,250점","20160715","8997"
"68","사회과학","세상을 바꾸는 행동경제학","K712737456","9791188314652","93320","비즈니스랩","마이클 샌더스.수잔나 흄 지음, 안세라 옮김","23,000","20,700","2,300","10%","1,150점","20210127","1544"
"69","사회과학","능력주의와 불평등","8968801428","9788968801426","03300","교육공동체벗","홍세화 외 지음","14,000","12,600","1,400","10%","700점","20201120","7560"
"70","사회과학","인권과 대안을 위한 정신건강사회복지론","K922738831","9791196075385","03000","EM실천","이용표.강상경.이용표 지음","20,000","18,000","2,000","10%","1,000점","20210223","2245"
"71","사회과학","최고의 원격수업 만들기","K742736538","9791189946883","03370","사회평론아카데미","권정민 지음","18,000","16,200","1,800","10%","900점","20201221","2450"
"72","사회과학","타인에 대한 연민","8925589818","9788925589817","03100","알에이치코리아(RHK)","마사 C. 누스바움 지음, 임현경 옮김","16,800","15,120","1,680","10%","840점","20200915","12874"
"73","사회과학","짐을 끄는 짐승들","K622735313","9791190422529","03300","오월의봄","수나우라 테일러 지음, 이마즈 유리.장한길 옮김","22,000","19,800","2,200","10%","1,100점","20201120","8089"
"74","사회과학","평균의 종말","8950963612","9788950963613","03370","21세기북스","토드 로즈 지음, 정미나 옮김, 이우일 감수","16,000","14,400","1,600","10%","800점","20180327","10371"
"75","사회과학","이상한 정상가족","8962622092","9788962622096","03330","동아시아","김희경 지음","15,000","13,500","1,500","10%","750점","20171121","11599"
"76","사회과학","캔버스를 찢고 나온 여자들","K382737360","9791160404494","03600","한겨레출판","이유리 지음","16,000","14,400","1,600","10%","800점","20201216","3643"
"77","사회과학","우리가 우리를 우리라고 부를 때 : N번방 추적기와 우리의 이야기","K862633809","9791190582353","03300","이봄","추적단 불꽃 지음","17,000","15,300","1,700","10%","850점","20200923","21013"
"78","사회과학","코로나로 아이들이 잃은 것들","K702633126","9791191221008","13590","덴스토리(Denstory)","김현수 지음","15,000","13,500","1,500","10%","750점","20201115","9920"
"79","사회과학","그건 쓰레기가 아니라고요","K692633809","9791187135159","03330","슬로비","홍수열 지음","16,000","14,400","1,600","10%","800점","20200928","7987"
"80","사회과학","그림책으로 상상하고 몸으로 표현하는 그림책 연극 수업","8969150919","9788969150912","03370","(주)학교도서관저널","이지현 지음","17,000","15,300","1,700","10%","850점","20210105","3225"
"81","사회과학","제로 웨이스트는 처음인데요","K292737152","9791158888398","03300","판미동","소일 지음","15,800","14,220","1,580","10%","790점","20210113","2396"
"82","사회과학","중국의 선택","K332738585","9791170222187","03340","처음북스","이철 지음","19,000","17,100","1,900","10%","950점","20210208","1343"
"83","사회과학","증거 없는 재판","K452738382","9791189932992","03300","바다출판사","알렉산더 스티븐스 지음, 서유리 옮김","16,500","14,850","1,650","10%","820점","20210129","945"
"84","사회과학","2050 거주불능 지구","K052638443","9791155401651","03300","추수밭(청림출판)","데이비드 월러스 웰즈 지음, 김재경 옮김","19,800","17,820","1,980","10%","990점","20200422","14253"
"85","사회과학","불평등의 세대","8932035555","9788932035550","03330","문학과지성사","이철승 지음","17,000","15,300","1,700","10%","850점","20190809","4839"
"86","사회과학","마니에르 드 부아르 2호 Maniere de voir 2021","K462737420","9772734046005","","르몽드디플로마티크(잡지)","르몽드 디플로마티크(월간지) 편집부 지음","18,000","17,100","900","5%","520점","20210104","2802"
"87","사회과학","영유아교수학습방법론","K222636030","9791161055039","93370","공동체","서동미 외 지음","20,000","19,400","600","3%","0점","20191230","3765"
"88","사회과학","이재명과 기본소득","8997780433","9788997780433","03330","오마이북","최경준 지음","17,000","15,300","1,700","10%","850점","20210203","1427"
"89","사회과학","그림책 학급운영 2","K912738029","9791196968274","13370","교육과실천","그림책사랑교사모임 지음","18,000","16,200","1,800","10%","900점","20210219","2591"
"90","사회과학","인류를 식량 위기에서 구할 음식의 모험가들","8984078042","9788984078048","03330","세종(세종서적)","아만다 리틀 지음, 고호관 옮김","20,000","18,000","2,000","10%","1,000점","20210115","1758"
"91","사회과학","내가 검찰을 떠난 이유","K782735580","9791197187322","03300","포르체","이연주 지음, 김미옥 해설","17,800","16,020","1,780","10%","890점","20201111","14729"
"92","사회과학","마니에르 드 부아르 1호 Maniere de voir 2020","K092633108","9772734046005","","르몽드디플로마티크(잡지)","르몽드 디플로마티크(월간지) 편집부 지음","18,000","17,100","900","5%","520점","20200925","2855"
"93","사회과학","삶을 위한 수업","8997780379","9788997780372","03370","오마이북","마르쿠스 베른센 지음, 오연호 편역","15,000","13,500","1,500","10%","750점","20200520","12944"
"94","사회과학","선생님을 위한 교직실무의 모든 것","K302534552","9791159290237","03370","시공미디어","김학희 지음","16,000","14,400","1,600","10%","800점","20190304","4236"
"95","사회과학","하지마라 외과의사","8994025820","9788994025827","03300","양문","엄윤 지음","17,000","15,300","1,700","10%","850점","20210216","1378"
"96","사회과학","온라인 수업, 교사 실재감이 답이다","K322632751","9791190337458","03370","우리학교","신을진 지음, 수업과성장연구소 기획","14,000","12,600","1,400","10%","700점","20200901","4732"
"97","사회과학","여신은 칭찬일까?","K582738280","9791190271103","03330","산디","최지선 지음","15,000","13,500","1,500","10%","750점","20210129","707"
"98","사회과학","영유아 부모상담 전 이렇게 했어요","8999410137","9788999410130","93370","양서원(박철용)","박근주 외 지음","15,000","15,000","0","0%","150점","20200615","6381"
"99","사회과학","영유아발달 (이기숙 외)","8999406652","9788999406652","93370","양서원(박철용)","이기숙 외 지음","19,000","19,000","0","0%","190점","20170305","1837"
"100","사회과학","오래된 미래","8927806611","9788927806615","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","14,000","12,600","1,400","10%","700점","20150701","11998"
"101","사회과학","나는 왜 쓰는가","8984314234","9788984314238","03840","한겨레출판","조지 오웰 지음, 이한중 옮김","18,000","16,200","1,800","10%","900점","20100915","10592"
"102","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"103","사회과학","보부아르, 여성의 탄생","K832738584","9791187064602","03330","교양인","케이트 커크패트릭 지음, 이세진 옮김","28,000","25,200","2,800","10%","1,400점","20210128","1203"
