순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","송곳 1~6 세트 - 전6권","8936479687","9788936479688","07810","창비","최규석 지음","66,000","59,400","6,600","10%","3,300점","20171113","8241"
"2","사회과학","대한민국은 왜?","8958289139","9788958289135","03910","사계절","김동춘 지음","15,800","14,220","1,580","10%","790점","20151027","2737"
"3","사회과학","개인주의자 선언","K042837764","9788954637756","03300","문학동네","문유석 지음","13,500","12,150","1,350","10%","670점","20150923","36577"
"4","사회과학","정의를 부탁해","8962621215","9788962621211","03300","동아시아","권석천 지음","15,000","13,500","1,500","10%","750점","20151103","1733"
"5","사회과학","판결을 다시 생각한다","8936472747","9788936472740","03360","창비","김영란 지음","15,000","13,500","1,500","10%","750점","20151118","4233"
"6","사회과학","체르노빌의 목소리","8996573108","9788996573104","03330","새잎","스베틀라나 알렉시예비치 지음, 김은혜 옮김","16,000","14,400","1,600","10%","800점","20110607","5257"
"7","사회과학","나의 한국현대사","8971996099","9788971996096","03900","돌베개","유시민 지음","18,000","16,200","1,800","10%","900점","20140707","29613"
"8","사회과학","나는 지방대 시간강사다","895660942X","9788956609423","03810","은행나무","309동1201호 지음","12,000","10,800","1,200","10%","600점","20151106","1859"
"9","사회과학","열린책들 편집 매뉴얼 2015","8932917124","9788932917122","03010","열린책들","열린책들 편집부 엮음","6,000","5,400","600","10%","300점","20151025","1112"
"10","사회과학","팩트체크","8927806980","9788927806981","03300","중앙books(중앙북스)","JTBC 뉴스룸 팩트체크 제작팀 지음","15,000","13,500","1,500","10%","750점","20151123","1740"
"11","사회과학","이철희의 정치 썰전","8959063657","9788959063659","03300","인물과사상사","이철희 지음","15,000","13,500","1,500","10%","750점","20151111","684"
"12","사회과학","왜 세계의 절반은 굶주리는가?","8990809177","9788990809179","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","9,800","8,820","980","10%","490점","20070312","40144"
"13","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"14","사회과학","사회학의 쓸모","8974837439","9788974837433","03330","서해문집","지그문트 바우만.미켈 H. 야콥슨.키스 테스터 지음, 노명우 옮김","15,000","13,500","1,500","10%","750점","20151015","1812"
"15","사회과학","자유론","8970134832","9788970134833","04300","책세상","존 스튜어트 밀 지음, 서병훈 옮김","7,900","7,110","790","10%","390점","20050105","9223"
"16","사회과학","트렌드 에듀 2016","K592434881","9791130606439","03370","다산에듀","이병훈 교육연구소 지음","15,000","13,500","1,500","10%","750점","20151106","459"
"17","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"18","사회과학","10년 후 세계사","K392434471","9791155400401","03900","추수밭(청림출판)","구정은 외 지음","14,000","12,600","1,400","10%","700점","20151113","466"
"19","사회과학","민중을 기록하라","8939207394","9788939207394","03300","실천문학사","박태순.황석영 외 20인 지음","28,000","25,200","2,800","10%","1,400점","20151019","590"
"20","사회과학","왜 지금 지리학인가","8964357779","9788964357774","03300","사회평론","하름 데 블레이 지음, 유나영 옮김","20,000","18,000","2,000","10%","1,000점","20150706","3577"
"21","사회과학","생명정치란 무엇인가","8976827929","9788976827920","93300","그린비","토마스 렘케 지음, 심성보 옮김","19,000","17,100","1,900","10%","950점","20151030","1791"
"22","사회과학","메트로폴리스 서울의 탄생","8983717254","9788983717252","03980","반비","임동근.김종배 지음","18,000","16,200","1,800","10%","900점","20150727","2388"
"23","사회과학","시골빵집에서 자본론을 굽다","8994418733","9788994418735","03300","더숲","와타나베 이타루 지음, 정문주 옮김","14,000","12,600","1,400","10%","700점","20140602","9991"
"24","사회과학","우리도 행복할 수 있을까","8997780131","9788997780136","03300","오마이북","오연호 지음","16,000","14,400","1,600","10%","800점","20140905","13437"
"25","사회과학","박정희 장군, 나를 꼭 죽여야겠소","K682434370","9791156120629","03900","푸른역사","김학민.이창훈 지음","20,000","18,000","2,000","10%","1,000점","20151112","262"
"26","사회과학","시선","K342433658","9791185585161","03300","생각의힘","정운영 지음","15,000","13,500","1,500","10%","750점","20150914","1160"
"27","사회과학","사람, 장소, 환대","8932027269","9788932027265","93330","문학과지성사","김현경 지음","16,000","14,400","1,600","10%","800점","20150331","24389"
"28","사회과학","청춘","899645916X","9788996459163","03810","중앙일보미디어디자인","김용태 지음","15,000","13,500","1,500","10%","750점","20151109","328"
"29","사회과학","중정이 기록한 장준하","8997780166","9788997780167","03990","오마이북","고상만 지음","16,000","14,400","1,600","10%","800점","20150921","551"
"30","사회과학","파리의 생활 좌파들","K582433948","9791185035260","03300","생각정원","목수정 지음","14,000","12,600","1,400","10%","700점","20150731","1199"
"31","사회과학","가난은 어떻게 죄가 되는가","8932917264","9788932917269","03300","열린책들","매트 타이비 지음, 이순희 옮김","22,000","19,800","2,200","10%","1,100점","20150905","720"
"32","사회과학","남자들은 자꾸 나를 가르치려 든다","8936472631","9788936472634","03300","창비","리베카 솔닛 지음, 김명남 옮김","14,000","12,600","1,400","10%","700점","20150515","9603"
"33","사회과학","페미니즘의 도전","8991799809","9788991799806","03300","교양인","정희진 지음","14,000","12,600","1,400","10%","700점","20130212","8073"
"34","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"35","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
"36","사회과학","21세기 자본 (반양장, 한정 보급판)","8967351372","9788967351373","03300","글항아리","토마 피케티 지음, 장경덕 외 옮김, 이강국 감수","22,000","19,800","2,200","10%","200점","20150302","1386"
"37","사회과학","만화로 읽는 피케티의 21세기 자본","K862433344","9791157950751","04320","스타북스","야마가타 히로오 감수, 코야마 카리코 그림, 오상현 옮김","14,000","12,600","1,400","10%","700점","20150820","1055"
