순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","대통령의 글쓰기","8994612955","9788994612959","13800","메디치미디어","강원국 지음","16,000","14,400","1,600","10%","800점","20140225","21981"
"2","사회과학","투명사회","8932026114","9788932026114","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20140311","6680"
"3","사회과학","단속사회","8936472399","9788936472399","03300","창비","엄기호 지음","15,000","13,500","1,500","10%","150점","20140310","3640"
"4","사회과학","그가 그립다","8965132886","9788965132882","03300","생각의길","유시민.조국.신경림 외 지음","15,000","13,500","1,500","10%","750점","20140508","1956"
"5","사회과학","물질문명과 자본주의 읽기","899080941X","9788990809414","03900","갈라파고스","페르낭 브로델 지음, 김홍식 옮김","12,000","10,800","1,200","10%","600점","20120312","7456"
"6","사회과학","공부 논쟁","8936472429","9788936472429","03300","창비","김대식.김두식 지음","13,800","13,110","690","5%","690점","20140415","1459"
"7","사회과학","젤롯","8937834510","9788937834516","03200","와이즈베리","레자 아슬란 지음, 민경식 옮김","16,500","14,850","1,650","10%","820점","20140319","925"
"8","사회과학","칼 마르크스 - 그의 생애와 시대","896637025X","9788966370252","13840","미다스북스","이사야 벌린 지음, 안규남 옮김","13,800","12,420","1,380","10%","690점","20120323","4838"
"9","사회과학","육식의 종말","8952717570","9788952717573","03840","시공사","제레미 리프킨 지음, 신현승 옮김","13,000","11,700","1,300","10%","650점","20020118","11596"
"10","사회과학","모멸감","893202555X","9788932025551","03300","문학과지성사","김찬호 지음, 유주환 작곡","13,500","12,150","1,350","10%","670점","20140319","6659"
"11","사회과학","왜 세계의 절반은 굶주리는가?","8990809177","9788990809179","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","9,800","8,820","980","10%","490점","20070312","40144"
"12","사회과학","피로사회","8932022887","9788932022888","03100","문학과지성사","한병철 지음, 김태환 옮김","12,000","10,800","1,200","10%","600점","20120305","22496"
"13","사회과학","기록","1185494367","9791185494364","03810","책담","윤태영 지음, 노무현재단 기획","15,000","13,500","1,500","10%","750점","20140423","2832"
"14","사회과학","깊은 마음의 생태학","893496698X","9788934966982","03100","김영사","김우창 지음","27,000","24,300","2,700","10%","1,350점","20140320","927"
"15","사회과학","세상물정의 사회학","8958287152","9788958287155","03300","사계절","노명우 지음","16,800","15,120","1,680","10%","840점","20131230","5034"
"16","사회과학","인정투쟁","8997186019","9788997186013","04100","사월의책","악셀 호네트 지음, 문성훈.이현재 옮김","23,000","20,700","2,300","10%","1,150점","20110820","3487"
"17","사회과학","반란의 도시","1185415017","9791185415017","03300","에이도스","데이비드 하비 지음, 한상연 옮김","18,000","16,200","1,800","10%","900점","20140324","832"
"18","사회과학","월든","8901109549","9788901109541","04800","펭귄클래식코리아(웅진)","헨리 데이비드 소로우 지음, 홍지수 옮김","13,000","11,700","1,300","10%","650점","20100730","1116"
"19","사회과학","그의 슬픔과 기쁨","8964372042","9788964372043","04300","후마니타스","정혜윤 지음","15,000","13,500","1,500","10%","750점","20140414","1121"
"20","사회과학","열린책들 편집 매뉴얼 2014","8932916543","9788932916545","03010","열린책들","열린책들 편집부 엮음","6,000","5,400","600","10%","300점","20140330","824"
"21","사회과학","평생공부 가이드","1185152075","9791185152073","03370","유유","모티머 J. 애들러 지음, 이재만 옮김","14,000","12,600","1,400","10%","700점","20140324","558"
"22","사회과학","소년의 심리학","1195095414","9791195095414","13590","위고","마이클 거리언 지음, 안진희 옮김","15,000","13,500","1,500","10%","750점","20131018","3500"
"23","사회과학","폭력이란 무엇인가","899617288X","9788996172888","03100","난장이","슬라보예 지젝 지음, 이현우.김희진.정일권 옮김","15,000","13,500","1,500","10%","750점","20110110","5837"
"24","사회과학","유신","8984317799","9788984317796","03900","한겨레출판","한홍구 지음","20,000","18,000","2,000","10%","1,000점","20140115","2348"
"25","사회과학","왜 가난한 사람들은 부자를 위해 투표하는가","8990809436","9788990809438","03340","갈라파고스","토마스 프랭크 지음, 김병순 옮김","16,000","14,400","1,600","10%","800점","20120525","5136"
"26","사회과학","인문학으로 광고하다","899252563X","9788992525633","03100","알마","박웅현, 강창래 지음","17,500","15,750","1,750","10%","870점","20090827","7408"
"27","사회과학","오래된 미래","8961880845","9788961880848","03810","중앙books(중앙북스)","헬레나 노르베리-호지 지음, 양희승 옮김","12,000","10,800","1,200","10%","600점","20071115","10601"
"28","사회과학","교사도 학교가 두렵다","8998439042","9788998439040","93370","따비","엄기호 지음","15,000","13,500","1,500","10%","750점","20130920","5529"
"29","사회과학","노무현입니다","8955616384","9788955616385","03800","바다출판사","정철 글, 장철영 사진","15,000","13,500","1,500","10%","750점","20120501","1767"
"30","사회과학","빌려온 시간을 살아가기","8955593724","9788955593723","03300","새물결","지그문트 바우만 지음, 조형준 옮김","25,000","22,500","2,500","10%","1,250점","20140321","275"
"31","사회과학","분노사회","8968230099","9788968230097","03300","이경","정지우 지음","11,000","9,900","1,100","10%","550점","20140419","804"
"32","사회과학","고릴라는 핸드폰을 미워해","8993746060","9788993746068","03800","북센스","박경화 지음","12,000","10,800","1,200","10%","600점","20110715","18717"
"33","사회과학","공부책","1185152067","9791185152066","03370","유유","조지 스웨인 지음, 윤태준 옮김","9,000","8,100","900","10%","450점","20140124","2817"
"34","사회과학","왜 도덕인가?","8947527750","9788947527750","03330","한국경제신문","마이클 샌델 지음, 안진환.이수경 옮김","16,000","14,400","1,600","10%","800점","20101027","7375"
"35","사회과학","대구","8925552167","9788925552163","03900","알에이치코리아(RHK)","마크 쿨란스키 지음, 박중서 옮김","16,000","14,400","1,600","10%","800점","20140228","634"
"36","사회과학","정신병을 만드는 사람들","8983716606","9788983716606","93510","사이언스북스","앨런 프랜시스 지음, 김명남 옮김","18,000","16,200","1,800","10%","900점","20140331","1392"
"37","사회과학","바른 마음","8901163675","9788901163673","03180","웅진지식하우스","조너선 하이트 지음, 왕수민 옮김","29,000","26,100","2,900","10%","1,450점","20140421","8493"
"38","사회과학","공공성","8970138668","9788970138664","04300","책세상","하승우 지음","9,900","8,910","990","10%","490점","20140330","1225"
"39","사회과학","군주론","8972914444","9788972914440","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","8,000","7,200","800","10%","400점","20080520","5900"
"40","사회과학","보수는 어떻게 지배하는가","8901114992","9788901114996","03340","웅진지식하우스","앨버트 O. 허시먼 지음, 이근영 옮김","11,000","9,900","1,100","10%","550점","20101122","4322"
"41","사회과학","서준호 선생님의 교실놀이백과 239","8994655301","9788994655307","03370","지식프레임","서준호 글.사진","23,000","20,700","2,300","10%","1,150점","20140228","6109"
"42","사회과학","완전한 승리, 바다의 지배자","8977661412","9788977661417","03920","다른세상","존 R. 헤일 지음, 이순호 옮김","26,000","23,400","2,600","10%","1,300점","20111025","246"
"43","사회과학","괴벨스, 대중 선동의 심리학","8991799132","9788991799134","03340","교양인","랄프 게오르크 로이트 지음, 김태희 옮김","39,000","35,100","3,900","10%","1,950점","20060116","4280"
"44","사회과학","우리가 잘못 산 게 아니었어","8901136996","9788901136998","03300","웅진지식하우스","엄기호 지음","13,000","11,700","1,300","10%","650점","20111215","1434"
"45","사회과학","사랑은 왜 불안한가","8971995874","9788971995877","03300","돌베개","에바 일루즈 지음, 김희상 옮김","9,800","8,820","980","10%","490점","20140414","1518"
"46","사회과학","낭만적 유토피아 소비하기","8961471902","9788961471909","93330","이학사","에바 일루즈 지음, 박형신.권오현 옮김","35,000","31,500","3,500","10%","1,750점","20140410","1208"
"47","사회과학","불편해도 괜찮아","8936471899","9788936471897","03300","창비","김두식 지음","18,000","16,200","1,800","10%","900점","20100709","12515"
"48","사회과학","오래된 희망, 사회주의","899461298X","9788994612980","03300","메디치미디어","마이클 해링턴 지음, 김경락 옮김, 김민웅 감수","21,000","18,900","2,100","10%","1,050점","20140325","169"
"49","사회과학","돈으로 살 수 없는 것들","8937833662","9788937833663","03330","와이즈베리","마이클 샌델 지음, 안기순 옮김, 김선욱 감수","16,000","14,400","1,600","10%","800점","20120424","29138"
"50","사회과학","진보의 착각","895862700X","9788958627005","93300","휴머니스트","크리스토퍼 래시 지음, 이희재 옮김","35,000","31,500","3,500","10%","1,750점","20140414","150"
"51","사회과학","밀양을 살다","8997889354","9788997889358","04300","오월의봄","밀양구술프로젝트 지음","16,000","14,400","1,600","10%","800점","20140421","737"
"52","사회과학","정의의 적들","8984317918","9788984317918","03300","한겨레출판","표창원 지음","14,000","12,600","1,400","10%","700점","20140228","684"
"53","사회과학","분배냐, 인정이냐?","8997186027","9788997186020","978-89-971","사월의책","낸시 프레이저.악셀 호네트 지음, 김원식 외 옮김","25,000","22,500","2,500","10%","1,250점","20140325","1692"
"54","사회과학","코뮤니스트","8991799744","9788991799745","93900","교양인","로버트 서비스 지음, 김남섭 옮김","36,000","32,400","3,600","10%","1,800점","20120705","1184"
"55","사회과학","우리는 이상한 마을에 산다","8960866652","9788960866652","03330","위즈덤하우스","댄 핸콕스 지음, 윤길순 옮김","15,000","13,500","1,500","10%","750점","20140331","394"
"56","사회과학","삼국지 인물전","895462443X","9788954624435","03300","휴먼큐브","김재욱 지음","15,800","14,220","1,580","10%","160점","20140411","180"
"57","사회과학","한국 탈핵","8997090208","9788997090204","03300","한티재","김익중 지음","15,000","13,500","1,500","10%","750점","20131104","2163"
"58","사회과학","가장 왼쪽에서 가장 아래쪽까지","899252577X","9788992525770","03300","알마","김규항.지승호 지음","13,000","11,700","1,300","10%","650점","20100326","1689"
"59","사회과학","우리는 차별에 찬성합니다","8957692231","9788957692233","03330","개마고원","오찬호 지음","14,000","12,600","1,400","10%","700점","20131206","6700"
"60","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"61","사회과학","원숭이도 이해하는 자본론","895940246X","9788959402465","03300","시대의창","임승수 지음","15,000","13,500","1,500","10%","750점","20120920","1214"
"62","사회과학","수업 - 누구나 경험하지만 누구도 잘 모르는","8968800006","9788968800009","03370","교육공동체벗","이혁규 지음","15,000","13,500","1,500","10%","750점","20130228","3858"
"63","사회과학","운명이다 (반양장)","8971993871","9788971993873","03810","돌베개","노무현 지음, 유시민 정리, 사람사는세상 노무현재단 엮음","15,000","13,500","1,500","10%","750점","20100426","12381"
"64","사회과학","해전의 모든 것","896078091X","9788960780910","03390","휴먼앤북스(Human&Books)","이에인 딕키 외 지음, 한창호 옮김","35,000","31,500","3,500","10%","1,750점","20100517","512"
"65","사회과학","팔레스타인","8989501059","9788989501053","03650","글논그림밭","조 사코 지음, 함규진 옮김","12,500","11,250","1,250","10%","620점","20020916","6494"
"66","사회과학","혼자 산다는 것에 대하여","8997186345","9788997186341","03300","사월의책","노명우 지음","15,000","13,500","1,500","10%","750점","20131001","3034"
"67","사회과학","젠더는 패러디다","8932316953","9788932316956","04100","현암사","조현준 지음","13,000","11,700","1,300","10%","650점","20140402","843"
"68","사회과학","경기동부","1155310381","9791155310380","03300","이매진","임미리 지음","13,000","11,700","1,300","10%","650점","20140317","391"
"69","사회과학","타인의 고통","8988105729","9788988105726","04800","이후","수잔 손택 지음, 이재원 옮김","16,500","14,850","1,650","10%","820점","20040107","19522"
"70","사회과학","논객시대","8983716541","9788983716545","03300","반비","노정태 지음","17,000","15,300","1,700","10%","850점","20140214","530"
"71","사회과학","0.1% 억만장자 제국","8955334370","9788955334371","1320","새로운제안","한스 위르겐 크뤼스만스키 지음, 류동수 옮김","18,000","16,200","1,800","10%","900점","20140405","96"
"72","사회과학","무엇이 이 나라 학생들을 똑똑하게 만드는가","8960513695","9788960513693","03370","부키","아만다 리플리 지음, 김희정 옮김","14,800","13,320","1,480","10%","740점","20140117","832"
"73","사회과학","교사, 수업에서 나를 만나다","8991617050","9788991617056","03370","좋은교사","김태현 지음","15,000","13,500","1,500","10%","750점","20120805","11901"
"74","사회과학","예루살렘의 아이히만","8935656615","9788935656615","94160","한길사","한나 아렌트 지음, 김선욱 옮김","22,000","19,800","2,200","10%","660점","20061010","26845"
"75","사회과학","호모 루덴스","8972910252","9788972910251","93900","까치","J. 호이징하 지음, 김윤수 옮김","12,000","10,800","1,200","10%","600점","19971229","2907"
"76","사회과학","소비의 사회","8931000014","9788931000016","93340","문예출판사","장 보드리야르 지음, 이상률 옮김","18,000","16,200","1,800","10%","900점","19920101","5726"
