순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"2","사회과학","한나 아렌트, 세 번의 탈출","K152635274","9791186900833","03100","더숲","켄 크림슈타인 지음, 최지원 옮김, 김선욱 감수","17,000","15,300","1,700","10%","850점","20190329","3095"
"3","사회과학","질의 응답","8932919437","9788932919430","03510","열린책들","니나 브로크만.엘렌 스퇴켄 달 지음, 김명남 옮김, 윤정원 감수","14,800","13,320","1,480","10%","740점","20190310","3486"
"4","사회과학","13번째 증언","8968970475","9788968970474","03840","가연","윤지오 지음","13,800","12,420","1,380","10%","690점","20190305","1623"
"5","사회과학","다가오는 말들","K142534552","9791196587352","03810","어크로스","은유 지음","15,000","13,500","1,500","10%","750점","20190307","4941"
"6","사회과학","개인주의자 선언","K042837764","9788954637756","03300","문학동네","문유석 지음","13,500","12,150","1,350","10%","670점","20150923","36577"
"7","사회과학","초예측","8901229617","9788901229614","03300","웅진지식하우스","유발 하라리 외 지음, 오노 가즈모토 엮음, 정현옥 옮김","15,000","13,500","1,500","10%","750점","20190208","10018"
"8","사회과학","나와 타자들","8937439808","9788937439803","03100","민음사","이졸데 카림 지음, 이승희 옮김","16,000","14,400","1,600","10%","800점","20190308","1788"
"9","사회과학","21세기를 위한 21가지 제언","8934982977","9788934982975","03900","김영사","유발 하라리 지음, 전병근 옮김","22,000","19,800","2,200","10%","1,100점","20180903","26407"
"10","사회과학","사람이 있었네 (개정판)","K472534358","9791157061471","03300","메디치미디어","김경수 지음","16,000","14,400","1,600","10%","800점","20190304","4388"
"11","사회과학","진짜 이야기를 쓰다","K452635663","9791189333157","03070","알렙","마크 크레이머.웬디 콜 엮음, 최서현 옮김, 니먼재단 기획","26,000","23,400","2,600","10%","1,300점","20190320","991"
"12","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"13","사회과학","사회학자와 역사학자","K952635075","9791195507146","90300","킹콩북","피에르 부르디외.로제 샤르티에 지음, 이상길.배세진 옮김","13,000","11,700","1,300","10%","650점","20190405","2333"
"14","사회과학","평균의 종말","8950963612","9788950963613","03370","21세기북스","토드 로즈 지음, 정미나 옮김, 이우일 감수","16,000","14,400","1,600","10%","800점","20180327","10371"
"15","사회과학","공부의 미래","K892635977","9791190030007","03370","어크로스","존 카우치.제이슨 타운 지음, 김영선 옮김","15,000","13,500","1,500","10%","750점","20190328","569"
"16","사회과학","타락한 저항","8954655726","9788954655729","03330","교유서가","이라영 지음","13,000","11,700","1,300","10%","390점","20190402","1210"
"17","사회과학","그날이 우리의 창을 두드렸다","8936486373","9788936486372","03300","창비","416세월호참사 작가기록단 지음","16,000","14,400","1,600","10%","160점","20190410","836"
"18","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"19","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"20","사회과학","실격당한 자들을 위한 변론 (리커버 특별판)","K702635081","9791160943733","03300","사계절","김원영 지음","16,000","14,400","1,600","10%","800점","20180615","1415"
"21","사회과학","검사내전","8960516171","9788960516175","03300","부키","김웅 지음","15,000","13,500","1,500","10%","750점","20180119","10949"
"22","사회과학","나의 한국현대사","8971996099","9788971996096","03900","돌베개","유시민 지음","18,000","16,200","1,800","10%","900점","20140707","29613"
"23","사회과학","우리 몸이 세계라면","8962622564","9788962622560","03330","동아시아","김승섭 지음","20,000","18,000","2,000","10%","1,000점","20181207","7434"
"24","사회과학","노무현과 바보들 세트 - 전2권","8954655769","9788954655767","04300","싱긋","(주)바보들 엮음, 손현욱 기획","38,000","34,200","3,800","10%","1,900점","20190408","232"
"25","사회과학","100년의 헌법","K232635883","9791156121343","03360","푸른역사","한인섭 지음","15,000","13,500","1,500","10%","750점","20190419","389"
"26","사회과학","노무현 전집 - 전7권","8971999411","9788971999417","04080","돌베개","노무현 지음, 사람사는세상 노무현재단 엮음","110,000","99,000","11,000","10%","5,500점","20190503","918"
"27","사회과학","페미니즘 교실","8971999306","9788971999301","44300","돌베개","김고연주 외 지음, 수신지 그림","12,000","10,800","1,200","10%","600점","20190329","1425"
"28","사회과학","정의의 아이디어 (양장)","8920033048","9788920033049","93300","지식의날개(방송대출판문화원)","아마르티아 센 지음, 이규원 옮김","33,000","29,700","3,300","10%","1,650점","20190330","704"
"29","사회과학","요즘 아이들 마음고생의 비밀","8965746809","9788965746805","93370","해냄","김현수 지음","16,800","15,120","1,680","10%","840점","20190408","5044"
"30","사회과학","미투의 정치학","K612534844","9791187064343","04300","교양인","정희진 외 지음","12,000","10,800","1,200","10%","600점","20190201","2266"
"31","사회과학","왜 세계의 절반은 굶주리는가?","K042434338","9791187038030","03300","갈라파고스","장 지글러 지음, 유영미 옮김, 우석훈 해제, 주경복 부록","10,800","9,720","1,080","10%","540점","20160321","41345"
"32","사회과학","불평등 트라우마","K622635466","9791196552503","","생각이음","리처드 윌킨슨.케이트 피킷 지음, 이은경 옮김, 이강국 감수","19,000","17,100","1,900","10%","950점","20190320","1045"
"33","사회과학","셰일 혁명과 미국 없는 세계","8989566754","9788989566755","03340","김앤김북스","피터 자이한 지음, 홍지수 옮김","19,000","17,100","1,900","10%","950점","20190129","3215"
"34","사회과학","왜 세계의 가난은 사라지지 않는가","8952795490","9788952795496","03330","시공사","장 지글러 지음, 양영란 옮김","13,000","11,700","1,300","10%","650점","20190118","6419"
"35","사회과학","왜 결정은 국가가 하는데 가난은 나의 몫인가","8984291668","9788984291669","93320","지식발전소","로렌스 W. 리드 지음, 전현주 외 옮김","12,000","12,000","0","0%","360점","20190225","754"
"36","사회과학","을들의 당나귀 귀","8964373227","9788964373224","03300","후마니타스","손희정 외 지음, 한국여성노동자회 외 기획","18,000","16,200","1,800","10%","900점","20190304","1164"
"37","사회과학","랩 걸","K852536383","9791159920967","03400","알마","호프 자렌 지음, 김희정 옮김","17,500","15,750","1,750","10%","870점","20170217","26244"
"38","사회과학","군주론","8972915785","9788972915782","03340","까치","니콜로 마키아벨리 지음, 강정인.김경희 옮김","10,000","9,000","1,000","10%","500점","20150210","20029"
