순번/순위,구분,상품명,ISBN,ISBN13,부가기호,출판사/제작사,저자/아티스트,정가,판매가,할인액,할인율,마일리지,출간일,세일즈포인트
"1","사회과학","21세기를 위한 21가지 제언","8934982977","9788934982975","03900","김영사","유발 하라리 지음, 전병근 옮김","22,000","19,800","2,200","10%","1,100점","20180903","26407"
"2","사회과학","호모 데우스","8934977841","9788934977841","03900","김영사","유발 하라리 지음, 김명주 옮김","22,000","19,800","2,200","10%","1,100점","20170515","39930"
"3","사회과학","우리는 모두 페미니스트가 되어야 합니다 (리커버 특별판)","K732533220","9788936472795","03300","창비","치마만다 응고지 아디치에 지음, 김명남 옮김","9,800","8,820","980","10%","490점","20160120","1944"
"4","사회과학","개인주의자 선언","K042837764","9788954637756","03300","문학동네","문유석 지음","13,500","12,150","1,350","10%","670점","20150923","36577"
"5","사회과학","어떻게 살 것인가","8965132282","9788965132288","03810","생각의길","유시민 지음","15,000","13,500","1,500","10%","750점","20130313","39547"
"6","사회과학","모두를 위한 페미니즘 (리커버 특별판)","K472533432","9788954644815","03300","문학동네","벨 훅스 지음, 이경아 옮김, 권김현영 해제","13,000","11,700","1,300","10%","650점","20170327","13906"
"7","사회과학","우리에겐 언어가 필요하다 (리커버 특별판)","K572533730","9791195857906","03300","봄알람","이민경 지음","12,000","10,800","1,200","10%","600점","20160802","26262"
"8","사회과학","문재인 대통령 연설문집 - 전3권","8978206352","9788978206358","93040","문화체육관광부","대통령비서실 엮음","25,000","25,000","0","0%","750점","20180911","447"
"9","사회과학","공부머리 독서법","K722532337","9791196316808","03370","책구루","최승필 지음","16,500","14,850","1,650","10%","820점","20180503","58439"
"10","사회과학","문학을 부수는 문학들","8937437988","9788937437984","03800","민음사","권보드래 외 12인 지음","16,000","15,200","800","5%","800점","20180813","1945"
"11","사회과학","문재인 대통령 말글집 : 완전히 새로운 시작","K332534663","9791163570288","03040","문화체육관광부","대통령비서실 엮음","8,000","8,000","0","0%","80점","20180911","513"
"12","사회과학","국가란 무엇인가","8971998016","9788971998014","03340","돌베개","유시민 지음","15,000","13,500","1,500","10%","750점","20170123","27846"
"13","사회과학","담대한 여정","K692533649","9791157061303","03340","메디치미디어","정세현.황방열 지음","16,000","14,400","1,600","10%","800점","20180830","536"
"14","사회과학","그 페미니즘은 틀렸다","K212533524","9791195419579","03330","좁쌀한알","오세라비 지음","13,000","11,700","1,300","10%","650점","20180709","2084"
"15","사회과학","나의 한국현대사","8971996099","9788971996096","03900","돌베개","유시민 지음","18,000","16,200","1,800","10%","900점","20140707","29613"
"16","사회과학","결혼과 육아의 사회학","K252533055","9791160801491","03330","휴머니스트","오찬호 지음","16,000","14,400","1,600","10%","800점","20180903","1301"
"17","사회과학","25년간의 수요일 (리커버 특별판)","K602533044","9791188835065","03910","사이행성","윤미향 지음","15,000","13,500","1,500","10%","750점","20180814","2139"
"18","사회과학","학교는 죽었다","6000676953","9788985512497","93370","한마당","에버레트 라이머 지음, 김석원 옮김","9,000","8,100","900","10%","450점","19870310","1454"
"19","사회과학","정의란 무엇인가","K262836826","9788937834790","03300","와이즈베리","마이클 샌델 지음, 김명철 옮김, 김선욱 감수","15,000","13,500","1,500","10%","750점","20141120","58733"
"20","사회과학","전환의 시대","K102533546","9791160401868","03330","한겨레출판","박노자 지음","15,000","13,500","1,500","10%","750점","20180827","734"
"21","사회과학","실격당한 자들을 위한 변론","K522533969","9791160943733","03300","사계절","김원영 지음","16,000","14,400","1,600","10%","800점","20180615","27023"
"22","사회과학","검사내전","8960516171","9788960516175","03300","부키","김웅 지음","15,000","13,500","1,500","10%","750점","20180119","10949"
"23","사회과학","조선에서 백수로 살기","894754390X","9788947543903","03320","프런티어","고미숙 지음","15,000","13,500","1,500","10%","750점","20180808","2571"
